"","nationality","tags","score","content","content_detail"
"738","Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights","10","¡°excellent hotel and location for tourist¡±","<U+B209>nothing<U+B207>smoking room availability and efficiency of the hotel employeesStayed in July 2017"
"739","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Nice , good service and recommended¡±","<U+B207>Dorset have very good service at the bus shuttle and nice room although first I walked in not so clean but the next day they have make up my rooms as requested, we hope to be back there againStayed in June 2017"
"740","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Very good service and beautiful room¡±","<U+B207>Very good service and beautiful roomStayed in July 2017"
"741","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great hotel¡±","<U+B209>None<U+B207>Next to airport and comfortable Stayed in July 2017"
"742","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Luxury oasis in the airport¡±","<U+B209>Nothing<U+B207>Convenience from airport, efficient staff, clean, extremely comfortable quiet roomStayed in July 2017"
"743","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Narrow but more than enough to stay as business trip¡±","<U+B207>Narrow but more than enough to stay as business tripStayed in July 2017"
"744","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Lovely easy airport stay¡±","<U+B207>Great variety breakfast buffet. Very tasty and great quality. Room was super clean and well maintained.Stayed in July 2017"
"745","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°nice hotel,nice view and pool¡±","<U+B209>notting to say<U+B207>nice hotel,nice view and poolStayed in July 2017"
"746","Indonesia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°the room¡±","<U+B207>the roomStayed in June 2017"
"747","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 3 nights","8.8","¡°welcoming staff¡±","<U+B207>welcoming staffStayed in June 2017"
"748","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Everything¡±","<U+B207>EverythingStayed in June 2017"
"749","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Excellent overnight stop¡±","<U+B207>Great staff and serviceStayed in June 2017"
"750","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°Weekend staycation¡±","<U+B209>A minor point - Breakfast not included , as told when I checked in. This is strange cox I had the information from booking.com that breakfast is included.<U+B207>If The privacy blinds in the bathroom could be modified to let in a  Little light or scenery at the TOP, that would be better.Stayed in June 2017"
"751","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Nil¡±","<U+B207>NilStayed in June 2017"
"752","Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Over priced for a short stay¡±","<U+B207>Over priced for a short stayStayed in June 2017"
"753","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Beautiful tub, privacy screen, shade control, air play,...¡±","<U+B209>I prefer the bed closer to the window<U+B207>Beautiful tub, privacy screen, shade control, air play, speakers in the bathroomStayed in June 2017"
"754","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°It's so easy to stay at the airport inbetween flights.¡±","<U+B209>Nothing <U+B207>Great hotel located in the terminal at the airport.Stayed in June 2017"
"755","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Stopover on long haul flight¡±","<U+B207>Great location and friendly helpful staffStayed in June 2017"
"756","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Comfy bed¡±","<U+B207>Comfy bedStayed in June 2017"
"757","Malaysia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Comfortable¡±","<U+B209>Swimming pool<U+B207>Everything is niceStayed in June 2017"
"758","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights","9.2","¡°Great Stopover spot¡±","<U+B207>Great location to stop at on when traveling overseas. The big beds are so comfortable and great pillows. Facilities are excellent , such as club lounge and swimming pool. Quiet room considering very busy location.Stayed in June 2017"
"759","Indonesia","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°A nice hotel¡±","<U+B207>The hotel looks nice, clean and modern. Everything is comfortableStayed in June 2017"
"760","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°It was a great stay¡±","<U+B207>Fantastic service and great facilitiesStayed in June 2017"
"761","Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Rooms are stunning and so well stocked with all the lovely...¡±","<U+B209>Would have loved more vegan options at the buffet :)<U+B207>Rooms are stunning and so well stocked with all the lovely little things that make a stay so convenient. The room service was phenomenal!Stayed in June 2017"
"762","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Room and location of hotel = Good¡±","<U+B209>The walkway to get to the lift to get to our room was unnecessary long, and dimly-lighted.<U+B207>Room was just beautiful, bed was really comfortable that you'd fall asleep the minute you lie down on it. Hotel is located right beside the skytrain, which made it so much easier to travel around.Stayed in June 2017"
"763","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> King Suite - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great stay!¡±","<U+B207>Room was spacious and niceStayed in June 2017"
"764","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Room and breakfast top class¡±","<U+B209>Check in and check out was quite slow but then I believe it was a holiday weekend and staff were stretched.<U+B207>Room and breakfast top classStayed in June 2017"
"765","Japan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Toilet flush¡±","<U+B209>Toilet flushStayed in May 2017"
"766","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Great disappointment though hotel facilities are great¡±","<U+B209>Overall the stay was a very satisfied one until I went home and discovered I left my child's favourite soft toys in the room. I called up the hotel immediately and asked for help, Hoping to retrieve them back. A staff named Jocelyn answered the call and said hotel will get back to me with regards to this. To my great disappointment, being a 5 star hotel, I didn't get any answer at the end of the day. I m prepared not able to get back the toys but I expect a courtesy call to at least tell me whether or not they found the soft toys (which is important to my child)  I have actually stayed at this hotel for more than twice but this incident has greatly disappoint me.<U+B207>Accede to my request for giving me a room that is near to the lift The bed is comfortable The bath tub is bigStayed in June 2017"
"767","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°The place to stay when in transit¡±","<U+B209>The bed was hardStayed in June 2017"
"768","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Ideal location¡±","<U+B209>Nothing<U+B207>Excellent room upgradeStayed in June 2017"
"769","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°I love everything about this hotel¡±","<U+B207>The Hotel is an oasis at the busy Singapore Changi Airport. Brilliant check-in, thanks to Warren and his attention to detail as our daughter arrived 6 hours after us - in the early morning - and was given a room across the hall. Comfortable quiet room, charming Chinese dinner and punctual wake up call.  The swimming pool is an outstanding  feature.Stayed in June 2017"
"770","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","6.3","¡°Looks nice, modern and chic.¡±","<U+B209>I am not convinced this is good value for the money.  The concierge was not very helpful, hard to set wake up call.  A little too pricy.<U+B207>Looks nice, modern and chic.  Location is the selling point.  Gym was reasonably good.Stayed in June 2017"
"771","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°Stylish and clean hotel with easy access at Changi airport¡±","<U+B209>Check in is confusing, and less staff at concierge to attend guests. Price a bit high too.<U+B207>Clean room and easy access from Changi airportStayed in June 2017"
"772","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°Location¡±","<U+B207>LocationStayed in June 2017"
"773","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Our Transit Stay at Crown Plaza Singapore¡±","<U+B207>Very conveniently located . Very clean and comfortableStayed in June 2017"
"774","New Zealand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.9","¡°Their promised receipts to be sent by email never came¡±","<U+B209>Their promised receipts to be sent by email never cameStayed in June 2017"
"775","Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Anonymous flaire¡±","<U+B209>Got an email with a special dinner offer, tried to book it right away and it was already sold out!!!Nobody helped us with the luggage or led us to the room.<U+B207>Comfy beds, yummy breakfast.Stayed in June 2017"
"776","China","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Perfect to stay there.¡±","<U+B207>Perfect to stay there. Bar is awesome with friendly stuff. Breakfast is goood!Stayed in June 2017"
"777","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°The room was modern, the bed was smart and well presented.¡±","<U+B209>I reported when I checked out ...the floor was very dirty, the carpet had scraps of things all over it !!   :(     I picked up a lot and put them into the bin.   When I plugged in my computer cord behind the bed side table...there was piles of dust on all of the cords already there, and more stuff on the carpet behind the bedside table :(    The bathroom floor was very clean....but the main room carpet was not cleaned at all.  The mirror when light was turned on...showed dust all over the surface  :(<U+B207>The room was modern, the bed was smart and well presented.  The Bathroom was excellent, thank goodness for the privacy screen for when I was in there,  there was a giant and very "" Man Intensive"" building site outside my window !!!   Interesting for a couple of minutes, and could see and certainly see planes taking off in the distance...the room rumbled and was noisy for a minute.  Thank goodness for the bathroom door that shut out the extra noise  :)    Staff at check-in excellent and patient, and friendly.Stayed in June 2017"
"778","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Helpful staff and convenient location¡±","<U+B207>Helpful staff and convenient locationStayed in June 2017"
"779","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great hotel so close to the airport¡±","<U+B209>None<U+B207>Convenient, hotel rooms, cleanliness.Stayed in June 2017"
"780","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Convenient and nice for stop over at Changi¡±","<U+B209>When we checked in, we were told that the buffet breakfast was fully booked and we should go outside Terminal 3 to find food at a cafe!! I find it hard to believe that any hotel would not be able to offer a meal in a restaurant to guests staying at their hotel!<U+B207>Convenient and nice for stop over at ChangiStayed in June 2017"
"781","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°Just convenient and efficient - apart from relatively long...¡±","<U+B209>Checking in and out a bit slow<U+B207>Just convenient and efficient - apart from relatively long waits to check-in and out.Stayed in May 2017"
"782","New Zealand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°So close and easy to deal with.¡±","<U+B207>So close and easy to deal with. Helpful staff.Stayed in May 2017"
"783","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Would definitely stay there again if in Singapore.  Very convenient to all terminals.¡±","<U+B209>We didn't have time to eat breakfast, which was included, as our flight was too tight time wise.  I asked for a box breakfast to go, but front desk felt we had enough time to get to the correct terminal and check in.  We didn't.<U+B207>The bed was super comfortable.  Room was nice, clean  with plenty of room  and a nice view.Stayed in June 2017"
"784","Japan","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°One night at Singapore airport¡±","<U+B207>Great location if you stay at Singapore airport, less than 10 minutes walk from any terminal. Nice, quiet room, you cannot hear the planes. Also got a free ride on the hotel's shuttle bus next morning.Stayed in June 2017"
"785","New Zealand","<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 2 nights","10","¡°Excellent Stopover Hotel for quiet restfull sleep.¡±","<U+B209>Long walk from Aircraft.<U+B207>Friendly check-in staff, luxury sheets, quiet room, in room facilities. Great relaxing stop-over.Stayed in June 2017"
"786","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Enjoyable stay.¡±","<U+B209>Easier access to the business center!  We needed a special request and a person to enter and use the computer for confirming and printing boarding passes - NOT a desirable approach. Computer for booking purposes should be readily available in the lobby.<U+B207>We were delighted with the room amenities and the firm King bed!Stayed in June 2017"
"787","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°I loved the layout and finishing touches of the Hotel.¡±","<U+B209>I can't say there was a downside my entire family had a great time.<U+B207>I loved the layout and finishing touches of the Hotel. It was modern and comfortable with all of the facilities you would expect and the staff went out of their way for you. Great experience and looking forward to staying there again.Stayed in June 2017"
"788","Hong Kong","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Good transit hotel¡±","<U+B207>In the airportStayed in June 2017"
"789","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Location¡±","<U+B209>Nothing really, was a short stay to catch next flight.<U+B207>LocationStayed in June 2017"
"790","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Spacious room¡±","<U+B209>Restaurant too dark. No natural sunlight even during day time<U+B207>Spacious roomStayed in May 2017"
"791","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Good staycation experience¡±","<U+B209>The swimming pool had jacuzzi jets but were not working at all.<U+B207>Clean rooms, big toilet, great breakfast buffet.Stayed in June 2017"
"792","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","7.5","¡°RUNWAY VIEW¡±","<U+B209>BATH ROOM DOOR SPOIL<U+B207>RUNWAY VIEWStayed in June 2017"
"793","Hong Kong","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Perfect between 2 flights¡±","<U+B209>Nothing<U+B207>In the airport. Very good when you arrive very very early morning and leave during the nightStayed in June 2017"
"794","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.1","¡°The bed is too soft.¡±","<U+B209>The bed is too soft.Stayed in June 2017"
"795","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> King Suite - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Location and spacious area¡±","<U+B207>Location and spacious areaStayed in June 2017"
"796","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Everything¡±","<U+B209>Nothing<U+B207>EverythingStayed in June 2017"
"797","Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Easier than travelling into the city for a one night stopover¡±","<U+B209>Better signage in the airport<U+B207>Requested hot oatmeal and received it, loved all the little touches, the fruit etcStayed in June 2017"
"798","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Lovely hotel¡±","<U+B207>Lovely hotel, great place to stay between flights, shame we weren't there long enough to enjoy the facilities, good breakfast.Stayed in May 2017"
"799","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Reception was very kind and helpful. Breakfast very good¡±","<U+B209>The price<U+B207>Everything is superb except the priceStayed in June 2017"
"800","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.5","¡°Great airport location.  Especially welcoming after a late arrival.¡±","<U+B209>Not a thing<U+B207>So nice to access the hotel after a 1:30am arrival into Changi.  Beds super comfortable and staff welcoming.Stayed in June 2017"
"801","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Grea stopover hotel¡±","<U+B209>Could be more choice of TV channels<U+B207>Great bed, excellent pillows. Lovely room. Very nice swimming pool area.Stayed in June 2017"
"802","Indonesia","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Very good airports hotel¡±","<U+B209>Nothing <U+B207>The roomStayed in May 2017"
"803","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Really???¡±","<U+B209>Poor service: front desk and disturbance from a.syaff in the room, request to not have phone calls not followed reaulting in interrupted sleep<U+B207>AccessibiltyStayed in May 2017"
"804","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Duty manager Linda very helpful¡±","<U+B207>Duty manager Linda very helpfulStayed in June 2017"
"805","Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Excellent¡±","<U+B209>Nothing<U+B207>EverythingStayed in June 2017"
"806","Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Functional but not much more¡±","<U+B209>I booked a room with twin beds and walkin shower but there was only one and it was occupied. To get a walk in shower I had to settle for a double bed. When checking in I was told that what was on the booking.com site was not always accurate!<U+B207>Proximity to HeathrowStayed in June 2017"
"807","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°Too pricey.¡±","<U+B209>Too pricey. Inconvenient for transit passengers.Stayed in June 2017"
"808","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Lovely room overlooking pool¡±","<U+B209>After long plane trip to be woken at 5am for wake up (which we said we didn't want) & a Reminder call 5 minutes later!<U+B207>Lovely room overlooking poolStaff friendly & helpfulStayed in June 2017"
"809","Vietnam","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.5","¡°Right next to the airport .¡±","<U+B209>Coffee and milk in the room .<U+B207>I have one complaint , no coffee or milk in the room at all , pretty poor for a hotel of bthis price bracket .I would like to commend Miss Chau at reception her attention to our needs was first class from check in to check out .Stayed in June 2017"
"810","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°No complimentary parking¡±","<U+B209>No complimentary parkingStayed in June 2017"
"811","USA","<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Great stay and exceed our expectations! Spacious room!¡±","<U+B207>Very spacious.  Nice design and clean. Good pillows.  Thoughtful to provide calming room spray for spa like scent to ease e<U+009F><U+0098>¡äStayed in June 2017"
"812","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Wonderful¡±","<U+B209>Not aware when booking that price was before taxes<U+B207>Staff were helpful in having room available on arrivalStayed in June 2017"
"813","USA","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Very quiet and comfortable¡±","<U+B209>It's a bit expensive, but the convenience makes it worth the money.<U+B207>Very modern and clean.  Being in the airport really makes it convenient, and the staff are very helpful.Stayed in May 2017"
"814","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°The bed was comfy n the room was spacious n cozy.¡±","<U+B207>The bed was comfy n the room was spacious n cozy...  I wud come down again soon....Stayed in May 2017"
"815","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Very comfortable stay¡±","<U+B207>The location is perfect for a comfortable transit through Singapore ... a quick walk within the airport, easy access to the city on metro and the swimming pool is great.All staff were very helpful, great late night bar and foodStayed in May 2017"
"816","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.8","¡°Convenient¡±","<U+B209>The room being far from exit because it was booked as business room and though stay was only for a day.<U+B207>Ease to airportStayed in June 2017"
"817","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°The staff is friendly and approachable.¡±","<U+B207>The staff is friendly and approachable. Everyone wears a smile. Stayed in June 2017"
"818","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Restaurant was very over priced for what it was¡±","<U+B209>Restaurant was very over priced for what it wasStayed in May 2017"
"819","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Brilliant transit stop¡±","<U+B209>Nothing<U+B207>Absolutely great as a transit hotel all little things thought of and providedStayed in June 2017"
"820","Philippines","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Location¡±","<U+B209>Late checkin time and limited checkout extension. Limited variety of food for bfast buffet. <U+B207>LocationStayed in June 2017"
"821","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Overstay at Changi¡±","<U+B209>Not missing my flight! but what a great hotel to spend a night or a few in. I cant wait to come back.I love the big bright rooms, although I could not get a disabled room I made do. I would have liked breakfast included, but I think I enjoyed the sleep more.<U+B207>Unfortunately I did not need the night at your establishment as I misread my flight itinerary and somehow after 40 years of solo travel I misread the date but not the time. Whilst I was checking in and relaxing my flight was departing!!! Next day I couldnt believe we had missed our return business class flights to Sydney. We were stuck, and my son was soon to be all alone as his carer had to leave. I had to purchas two whole new flight tickets. It certainly doesnt pay to go cheaP with some airlines.  HOWEVER I HAD A VERY COMFORTABLE SLEEP AND HOT SHOWER and I loved the pool. We did not get breakfast.Stayed in June 2017"
"822","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Lovely hotel, staff wonderful, great stopover, close to city¡±","<U+B209>Absolutely nothing!<U+B207>Staff were absolutely fabulous. Am travelling with elderly parent and they made our stopover really easy and comfortable. Rooms very comfortable. 15-20 minute cab into city to see sights. Hotel has good spa and pool facilities if you want to use.Stayed in June 2017"
"823","Taiwan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Check in too slowly¡±","<U+B209>Check in too slowlyStayed in June 2017"
"824","Singapore","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°It was an awesome stay¡±","<U+B209>Lightings.<U+B207>The concept was very good.Stayed in June 2017"
"825","Ireland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°We arrivedearly and were given a complimentary early check...¡±","<U+B207>We arrivedearly and were given a complimentary early check in- much appreciated after a ten hour flight! Lovely room, fab bathroom!Stayed in June 2017"
