"","nationality","tags","score","content","content_detail"
"919","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Friendly courteous staff, good facilities and comfort¡±","<U+B200>Friendly courteous staff, good facilities and comfortStayed in September 2016"
"920","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","3.8","¡°Nice pool view¡±","<U+B198>There is so many ants on the table which beside the bed , feel very uncomfortable<U+B200>Nice pool viewStayed in September 2016"
"921","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°Eco-friendly theme but mediocre rooms.¡±","<U+B198>No wi-fi inside room. Had to pay additional $5 for a wired LAN if using a laptop. TV was horrible. Not only was TV very small but channels had very poor reception. I don't think it was connected to cable.<U+B200>Pool, facilities and view from room were nice. Location was excellent.Stayed in September 2016"
"922","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°I stay just for 2 nights and I didnt want 2 leave this hotel.Such a beautiful place!!¡±","<U+B200>The room was exelent,the bed very comfy,staff friendly,pool clean and beautiful...so huge ..unbelieveble!!Stayed in September 2016"
"923","Singapore","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.5","¡°Great stay primarily because of location to activities that we wanted to do.¡±","<U+B198>Not a good breakfast spread. Oily food.<U+B200>Location and comfortable room.Stayed in September 2016"
"924","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°Staff are courteous but not really hotel-like hospitality...¡±","<U+B198>Staff never offered passes so we can go in and out of Sentosa. Paid 4 dollars per person coz we explored outside the Island.Breakfast buffet poor quality and a few choices only.Interior and furnishings are really very old and worn-out and out of place for a Sentosa hotel.TV set looks like its from 1980's.The room has a lot of cobwebs and stains.U can try general cleaning and pls polish the dirty,scratchy,worn out wooden floors.<U+B200>Staff are courteous but not really hotel-like hospitality and approach.Breakfast so-so but croissant is fresh from the oven.Excellent aura and eco-friendly.I like the location, feels like im away from the city.The pool is relaxing but pls change the floaties into something modern and eye catching.Looks like u just took it from the rubbish outside and recycled it.Stayed in September 2016"
"925","United Arab Emirates","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","10","¡°a beautiful piece of heaven in this planet.¡±","<U+B198>1- the narrow corridors.2- the non-availability of wifi in the rooms<U+B200>1- the greenery and the seaview.2- the buffet breakfast.3- the friendly, polite and cooperative staff.4. the reasonable hotel rate.5- the hotel facilities6- the hotel cleanliness.Stayed in September 2016"
"926","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","10","¡°Location, free hotel tour, Hotel green building concept¡±","<U+B198>Nothing<U+B200>Location, free hotel tour, Hotel green building conceptStayed in September 2016"
"927","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","2.9","¡°Bad stay!¡±","<U+B198>There was nothing done in the room for our 10yrs anniverysaryVery disappointedBad breakfast<U+B200>NothingStayed in September 2016"
"928","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","8.3","¡°Siloso great place for a holiday¡±","<U+B198>How could you dislike anything here.<U+B200>Staff helpful and very friendly Wonderful to see happy faces of all special needs staff what an excellent initiative of this resort.Air conditioner wonderfulRoom comfortable Buffet breakfast adequateStayed in September 2016"
"929","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.1","¡°Memorable¡±","<U+B198>Breakfast  was no great shakes. Eggs cold. No pork or beef. Chicken sausage is blah.<U+B200>Hot tub worked. Close proximity to beach. Eco friendly.  Beautiful setting.Stayed in September 2016"
"930","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Enjoyable¡±","<U+B198>The comfort of the mattress is not ideal. Toilet flush is difficult to use.<U+B200>Standard and quality of breakfast is good.Stayed in September 2016"
"931","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Location¡±","<U+B198>None<U+B200>LocationStayed in September 2016"
"932","New Zealand","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.9","¡°Nice spot¡±","<U+B198>Wi Fi only available in the caf<U+00C3><U+00A9> at street level. Not available in your rooms. Not bad for me but teenagers not impressed.<U+B200>great spot, nice easy stroll along the beach and beach barsStayed in August 2016"
"933","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","4.2","¡°Better off to pay a bit more and stay at Rasa Sentosa.¡±","<U+B198>1. Asked for 1 queen size bed, was given 2 single beds with wheels attached. the beds got split up in the middle of the night due to the wheels and we nearly fallen off the beds2. Toilet odor was terrible, we bought our air freshener as we are not sure if calling for room service would make the whole experience worsen.3. Full of ants in the room. Literally everywhere.. bathroom, tables..<U+B200>Good view of the beach from level 2.Stayed in September 2016"
"934","Turkey","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","3.3","¡°Hotel is old, not clean, staff are rude and definitely not...¡±","<U+B200>Hotel is old, not clean, staff are rude and definitely not helpful. Breakfast has no verity. Not value to stay.Stayed in September 2016"
"935","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Has all you need for a short stay at an ok price.¡±","<U+B198>I couldn't find the tissue dispenser.<U+B200>So close to a beautiful beach and the pool looked nice.Stayed in September 2016"
"936","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°Tired Looking Resort, could do with a makeover¡±","<U+B198>General cleanliness of room. TV remote not working. View of room blocked by beachside cafe.<U+B200>Location at southern tip of SingaporeStayed in September 2016"
"937","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile","8.3","¡°Location was perfect and the pool was great!¡±","<U+B198>Hard bed and shower head difficult to use.<U+B200>Location was perfect and the pool was great!Stayed in September 2016"
"938","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","10","¡°wonderfully ammazing¡±","<U+B200>the breakfast and the approachable staff especially the rooftop garden.Stayed in August 2016"
"939","Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.1","¡°the peaceful environment¡±","<U+B198>no wifi in room<U+B200>the peaceful environmentStayed in August 2016"
"940","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Everything except for the bathtub in our room¡±","<U+B198>The bath tub was dirty<U+B200>Everything except for the bathtub in our roomStayed in August 2016"
"941","Singapore","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°Love the location and the pool¡±","<U+B198>F&B service and selection<U+B200>the room and the poolStayed in September 2016"
"942","Pakistan","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.0","¡°Not value for money¡±","<U+B198>Rooms have mosquitos and it was difficult to sleep.Cleanliness of the restaurant and quality of crockery was not upto the mark.Stayed in September 2016"
"943","New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 10 nights<U+2022> Submitted via mobile","10","¡°What a great place.¡±","<U+B200>The staff were excellent. The pool was amazing. Overall experience was great.Stayed in September 2016"
"944","China","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights","7.5","¡°We had a nice stay at the Siloso Beach Resort.¡±","<U+B198>The cleaniness of the room was lacking a little.<U+B200>We had a nice stay at the Siloso Beach Resort. The concept of the resort is great. The pool fantastic and the breakfast buffet has a nice variety. The staff was nice and helpful :).Stayed in September 2016"
"945","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Great for short stay and relaxation¡±","<U+B198>No wifi available in rooms. Only had access near pool area and restaurant. Had to stand along corridor to use own data.<U+B200>Pool was fantastic and didnt irritate the eyes.Stayed in September 2016"
"946","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°Do not choose the Superior room!¡±","<U+B198>We got a Superior room since we spent most time outside. The room had a mouldy smell, the drainage in the toilet and the aircon were noisy, and there were patches of moulds on the room ceiling and the curtains. We are easy-travellers, but we will not choose the Superior room again if we return. We have gotten the Deluxe room in the past and it was pleasant (and more expensive) .<U+B200>I love the swimming pool and the greenery of the resort! It's these that attracts us back! The resort is a 10-min walk from Beach station.Stayed in September 2016"
"947","Saudi Arabia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile","6.3","¡°The location is quite good, it's 5 mins walk to monorail...¡±","<U+B198>The Internet is not available at rooms at all<U+B200>The location is quite good, it's 5 mins walk to monorail station (beach station).. The breakfast is repeated almost everyday, but was goodStayed in September 2016"
"948","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","5.4","¡°Great location at affordable price¡±","<U+B198>The room is not very clean. The wall is wet every morning, might be due to improper air conditioning piping system.The breakfast spread is limited. The waiter claimed that the foods are halal BUT there is no HALAL certificate shown.<U+B200>The large pool.Stayed in September 2016"
"949","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°Location¡±","<U+B198>The place is a bit old<U+B200>LocationStayed in August 2016"
"950","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","10","¡°First of all, its swimming pool is wonderful!¡±","<U+B198>It would be perfect if breakfast gets improved.<U+B200>First of all, its swimming pool is wonderful! In the garden room, we have enjoyed a beautiful tree with sea view. The hotel is clean and well-designed, and we particularly impressed by its sustainable concept. On its roof, we caught a lot of rare pokemon at night, two Pikachu in the day:) All staff we met are very nice and helpful.Stayed in August 2016"
"951","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","8.3","¡°suprisingly good value hotel on the exciting fun-packed Sentosa Island.¡±","<U+B198>More choice of simple snacks (ie toasted sandwiches etc) around the pool area would be very welcome.s<U+B200>Situated across the road from the lovely sandy beach, and with the bus-stop for the free service to the monorail station and other beach areas, the hotel is ideally located.Stayed in September 2016"
"952","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","4.2","¡°The cleanliness of the room should be better as there are...¡±","<U+B198>The cleanliness of the room should be better as there are lots of dust on the furnitures.Stayed in September 2016"
"953","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°2D getaway staycation stay - calm and peaceful¡±","<U+B198>The room is generally big and spacious, however, the bed is a rollaway queen sized bed and it is not comfortable as i kept waking up hourly at night. The bed comforter was also dirty at the edges. My husband was not pleased at all on its dirtiness. The breakfast should have more varieties, not only bee hoon. At least to have fried rice as an alternative to those who does not eats bee hoon thou they have very nice danish pastries and very soft and crispy croissants which I enjoyed most!<U+B200>The spring water swimming pool is very big and excellent place to relax. Great place to chill and relax. I was upgraded from superior to deluxe room. And d room is secluded from the rest as I've seen at the other side, hotel guest tends to walk at the corridor for a short cut to the reception area and car park.Stayed in September 2016"
"954","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Pool¡±","<U+B198>Food<U+B200>PoolStayed in September 2016"
"955","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Can highly recommend.¡±","<U+B198>Its price.  A bit stiff.<U+B200>The place is cozy & got covered car park.Stayed in August 2016"
"956","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","2.5","¡°Not worth it at all¡±","<U+B198>Staff not friendly. Hotel looks old and run downed. Room outdated. Stains on curtains.towel given had bleach stain marks. Breakfast has limited choice. Unappetising.<U+B200>Near the beach.Stayed in September 2016"
"957","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°The pool¡±","<U+B200>The poolStayed in August 2016"
"958","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","5.0","¡°Completely not a 4 star experience, never want to come back.¡±","<U+B198>Room was dirty and small, The shower head was very small. Breakfast was lousy and seemed not that hygiene. Will not visit again.<U+B200>Location was excellent, which is right in front of the beach.Stayed in September 2016"
"959","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","4.6","¡°Disappointing 2nd stay¡±","<U+B198>The room is poorly maintained. One part of the bedroom parquet flooring creaked when we stepped on it. There were algaes on the grouts of the toilet floor tiles and at the bathtub area. WiFi is provided only up till level 5. After checking out, we asked the reception if we can keep our luggage with them while we explore Sentosa. The person whom we asked, sighed and said ok. He then told us to put our luggage by the entrance of the reception area. I thought it will be more polite if he would have offered to keep it for me instead of instructing me to do it and I didn't understand why he needed to sigh.During our stay, staff just walked past us as if we don't exist. Only one of them bothered to make conversation with us when we were in the lift together and another nodded his head at us. The price is steep, considering that certain parts of it looks like a budget hotel. E.g. the lift lobby, the breakfast area. It is really such a pity because the hotel could have been such a lovely one. 5 years ago, we have previously stayed here once, and we loved the hotel. But we no longer love it after our recent stay.<U+B200>It is around 7-10 minutes walk to Beach monorail station, that connects to the Sentosa station. If walking is not an option, we can choose to take the tram. The tram station is located right in front of the hotel.The room has a beautiful view. The slide at the swimming pool was a hit for the kids.We could see a peacock when we were having our breakfast. We also saw a squirrel near the breakfast area.Stayed in September 2016"
"960","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Nice place for family and friends gathered¡±","<U+B198>A bit far from RWS's attraction<U+B200>Nice pool and sea viewStayed in September 2016"
"961","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile","8.8","¡°Good compromise between business and leisure¡±","<U+B200>Beach at your feet  Nice and spacieuse Swiming pool with natural waterStayed in September 2016"
"962","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","5.8","¡°Swimming Pool¡±","<U+B198>- No WIFI- Poor breakfast choices- Cleanliness issues<U+B200>Swimming PoolStayed in August 2016"
"963","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Facilities were good.¡±","<U+B198>Was under the impression that the promo was for two rooms and only to find out when I checked out that the other room was under normal rate. The staff at the counter could hv explained more clearly about what I saw at the website was only for one room. I was under the impression that I would b charged the promo price of $817 but instead paid $900 odd because of this miscommunication. Also they did not explain that u had to book to use the free shuttle service.<U+B200>Facilities were good. Good to throw in the bonus of breakfast n the passes in and out of Sentosa.Stayed in September 2016"
"964","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°The hotel should give a new look especially the reception area.¡±","<U+B198>The breakfast were mostly non halal I assume as it was not indicated.<U+B200>Very cozy and nosie free.Stayed in September 2016"
"965","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.0","¡°Lack hardware, missing software¡±","<U+B198>Customer service. I believe they can afford to send their staff for Customer Service Skills, so that they do not profile their guests in a way that they ignore local guests. Every guest is a paying customer not only those that came from aboard. Only being friendly to those of different hair Colour, eye Colour and of a foreign race would only tarnish your hotel. Furthermore your staff should work as a team, being rejected from the shuttle bus because one invites us and asks us for our room number while the other tells us to get out, was just a wrong move. We don't have any plans to ever come back to this hotel again.<U+B200>The pool was really too pretty.Stayed in September 2016"
"966","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°The total ambience of a forest feel resort is typically exotic & fun for the kids.¡±","<U+B198>The breakfast can be richer to add some more variety to the menu.Could have given promotion offers for the nearby attractions tag to the hotel guest.<U+B200>The total ambience of a forest feel resort is typically exotic & fun for the kids.Stayed in September 2016"
"967","Taiwan","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.8","¡°Sentosa¡±","<U+B200>Their swimming pool is AWESOME!I escpecially love their idea of eco-friendly.Stayed in September 2016"
"968","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°My birthday treat!¡±","<U+B198>The pillows definately has to improve as it was not so comfotable to sleep.<U+B200>I liked the environment and also the my room location.Stayed in September 2016"
"969","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Unkind reception¡±","<U+B198>Unkind receptionStayed in August 2016"
"970","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Pleasant stay in a gorgeous location.¡±","<U+B198>Hated the powedered milk in the room and no face washers provided. I guess its difficult to get mattresses to suit everyone but we found ours was too hard. The pool is fantastic but during our stay some of the other people staying there were less than courteous swimming in the pool until very late. Most of the rooms face the pool and the sound travels. I would strongly recommend the hotel more strictly enforce the 8pm time limit or ensure that people using the pool until late respect other peoples peace. We were kep awake until 1am when we needed to be up by 6 because of exceptionally noisy families in the pool and surrounds.<U+B200>Love thier environmental credentials. The pool and grounds are fantastic. Its visually pleasing and impressive. Sentosa is a great location. Food at the cafe was great, both in terms of quality and quantity. Staff were great, very helpful. Bus stop right outside to the monorail. Room cleanliness was of a high standard.Stayed in August 2016"
"971","China","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Value for $ staycation in Sentosa¡±","<U+B198>We spent quite a while to find us a table where we can have breakfast . It is obviously too packed.Just when I was about to leave the room for dinner , I realised I'm not able to use the safe. And the phone line also not working. So I had to walk to the reception to get help from the maintenance guy. Well, though technical glitch is unavoidable, but the house keeping should have made sure the safe door is always opened for usage of the next check in guest.<U+B200>I'm pretty impressed with the interial design of the room , huge windows , and even the bathroom door nob. Though the breakfast spread is quite little, but the quality is ok. Not too saltish Nor oily. Quite healthy I would sayStayed in August 2016"
"972","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°overall my stay was a good one.¡±","<U+B198>the only bad review I can give for the resort is the breakfast.not much variety.<U+B200>everything about Siloso Beach resort is good. LOVE the swimming pools. The kids and adults really enjoy the pool.Stayed in August 2016"
"973","Hong Kong","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","5.8","¡°Not worth the nightly rate paid.¡±","<U+B198>Cleanliness of room (mould in bathroom)Rooms are quite dated and tired. They need updating, especially for the rates that are being charged.No wifi in rooms. Only available in cafe.<U+B200>Location to transport links on the  Island was good.Lagoon pool was big.Stayed in August 2016"
"974","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Rustic yet luxurious¡±","<U+B198>The hardscape and foliage around pool could be betterMore coco palms would be nice<U+B200>Great locationStayed in August 2016"
"975","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.9","¡°The location was really good and near the beach as well.¡±","<U+B198>The rooms were a bit tired and could do with a bit of updating. My son also got a rash every time he went into the pool from the spring water. Luckily I had brought antihistamines with me!<U+B200>The location was really good and near the beach as well. The bed was comfy and there was a great view from the window.Stayed in August 2016"
"976","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","4.6","¡°Okay but don't expect too much¡±","<U+B198>The staff took very long to get back to me, I had asked them to take a look at a defect in the room but after several requests, none of them came. The room had a weird sound from the toilet that was very loud and cause us to be unable to sleep well. The whole place was not very clean and the gym was very poorly maintained.<U+B200>I liked that it was situation near Siloso beach.Stayed in August 2016"
"977","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.0","¡°No wifi in rooms¡±","<U+B198>No wifi in roomsStayed in August 2016"
"978","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","4.2","¡°Should have chose a better hotel.¡±","<U+B198>There are alot of things I did not like about this hotel.  For starters, there is no shuttle bus from Vivocity.  Coming to this hotel without a transport is a pain.  Other hotels in Sentosa do provide shuttle bus to and from the hotel.  2.  The check in staff are very unfriendly and rude!  3. The complimentary breakfast was CRAP.  No taste.  It is like the dishes were cooked in 2-3 mins. 4.In room, the toilets had broken hangers.  Can't even hang my clothes.  Room look pretty old.  Not worth the money I paid.<U+B200>I liked the Ambiance of the Pool.  That is the best thing.Stayed in August 2016"
"979","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","5.8","¡°Terrible first impression¡±","<U+B198>The bathroom was filthy, never been cleaned below the level of top of the bath. Rest of the room 5 years overdue for a refurb.<U+B200>Environmentally responsible. Employ people with special needs.Stayed in August 2016"
"980","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°We enjoyed our stay because of the service received.¡±","<U+B198>The toilets could have been cleaner and the air conditioner should be well maintained.<U+B200>Love the freshly baked pastries for breakfast. And we love the fact that the staff sent us a fan because the air conditioner in our room was not functioning well enough.Stayed in August 2016"
"981","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.8","¡°Nice stay while enjoying sentosa island¡±","<U+B198>The restaurant.... Too small for a resorts<U+B200>The pool and the locationStayed in August 2016"
"982","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","6.3","¡°Not as good as it looks on the website and dirty.¡±","<U+B198>The minute I walked into the room I was dismayed at how dirty it was, and I'm no clean freak. The bathroom was absolutely disgusting, and it wasn't just discolouring over the years, it was just dirty. The shower was half cleaned and you could see where cleaning products had been squirted as there were clean streaks. It really would not have been hard for them to clean it properly. Also there was a build up of old dust and dirt on the skirting boards and floors. The rooms are very outdated and crappy looking<U+B200>The location right in front of the beach was good. The pool area was great and the air-conditioning worked well.Stayed in August 2016"
"983","Taiwan","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.5","¡°¨¦<U+009D><U+009E><U+00E5><U+00B8><U+00B8><U+00E6><U+009C><U+0089><U+00E5>o|<U+00E5><U+0081><U+0087><U+00E6>¡ã¡ê<U+00E6>¡ã<U+009B><U+00E7><U+009A><U+0084><U+00E5>o|<U+00E5><U+0081><U+0087>¨¦¡ê¡¥<U+00E5>o<U+0097>¡±","<U+B198>no wifi in room<U+B200>swimming pool is good & bigand have water wave massagenearby the beachjust walk 2mintsStayed in August 2016"
"984","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.3","¡°Close to beach.¡±","<U+B198>We arrived very early in the morning but couldn't get access to our room until 3pm (but to be fair this was the advertised check-in time). WiFi only available near pool and restaurant, often not working. For a hotel that prides itself on it's environmental credentials I would suggest they stop providing disposable slippers (in plastic bags) and bottled water (a couple more cold water dispensers would be better).<U+B200>Close to beach. Nice big swimming pool that doesn't get crowded.Stayed in August 2016"
"985","Saudi Arabia","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> 2 rooms<U+2022> Stayed 5 nights","7.5","¡°Great Location¡±","<U+B198>Old FurnitureThe large number of insectsSpider net on the doorsThe rooms need to re- paint<U+B200>Great LocationNice swimming poolVery good BreakfastVery good for Families & HoneymoonsStayed in August 2016"
"986","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Awesome!!¡±","<U+B198>Swimming pool looks dirty<U+B200>The staffs are excellent.Stayed in August 2016"
"987","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Siloso the Eco Resort¡±","<U+B198>Rooms size not comfortable for a family.<U+B200>Eco Resort concept, the pool with waterfall,slides & whirlpools. Breakfast worth for every penny you pay.Stayed in August 2016"
"988","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°We loved the pool and the water slide was great fun for my 5...¡±","<U+B198>The room could be better maintained. And there was a weird sound that keeps going on and on in the toilet all night. Think it's sth to do with the drainage system.<U+B200>We loved the pool and the water slide was great fun for my 5 yr old! Love the greenery and eco concept.Stayed in August 2016"
"989","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.4","¡°Average.¡±","<U+B198>Poor breakfast.  Run down areas.<U+B200>Large room with good airconditioning.Stayed in August 2016"
