"","nationality","tags","score","content","content_detail"
"927","Switzerland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 2 nights","5.4","¡°OK, but not really worth the rate¡±","<U+B209>Hotel is pretty old fashioned and rooms have not really been up to today's standard.We had a room on the business level so this made up for some lack - nonetheless, overall the price we paid for our room was way too high compared to what we got.<U+B207>Staff was very friendly and there .Late chance out available and on top of that possibility to have a shower in case of a late night departure from SGStayed in December 2016"
"928","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.9","¡°Excellent stay with my family of 4.  Overall was great.¡±","<U+B209>Rooms were side by side but not connected.<U+B207>Location is excellent.  Halal Food just around the corner.Stayed in December 2016"
"929","Serbia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.9","¡°One of the cheaper options.¡±","<U+B209>A bit old.<U+B207>One of the cheaper options. Nice gym. Good swimming pool.Stayed in December 2016"
"930","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.8","¡°Enjoyable n very good atmosphere¡±","<U+B209>Nosy from the aircon<U+B207>Love the poolStayed in December 2016"
"931","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°The room i nice n good but feeling the floor carpent not so...¡±","<U+B209>Check in had to waiting our rm form 2.30m to 5pm that is too much waster our time n staying .<U+B207>The room i nice n good but feeling the floor carpent not so clean when we walkingStayed in December 2016"
"932","New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","9.2","¡°Older style luxury at a competitive price¡±","<U+B209>I would prefer hardwood instead of carpet in rooms - I've noticed this is becoming more common in many hotels - due to dust and ease in cleaning.<U+B207>This is a very good hotel, of the older style, but still very relevant. The rooms are of a good size, especially as we had twin beds and often these rooms are cramped due to space between beds, but in this case the room was large enough.   The buffet for breakfast is excellent and the lunches provided are very good value.  The pool is one of the best.   Foyer is very comfortable, and staff very helpful.  The location is good too. We asked for a late checkout and they let us stay till 2 with no extra charge. A very comfortable hotel and I will definitely stay there again and recommend to friends.Stayed in November 2016"
"933","Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","10","¡°I recommend the location¡±","<U+B207>We had a nice and spacious room on the 4th floor with short walks to the pool and gym. The kitchen is excellent and the staff very helpful.Stayed in December 2016"
"934","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Pleasant and Adequate but not outstanding¡±","<U+B209>I was a little disappointed with the room (even with upgrade) Bathroom a little dated and I thought I'd booked breakfast online which I would expect to have been included for $295<U+B207>Comfortable bed and lovely spa. Lovely check in staff who upgraded our room and offered a birthday cake for my Husband.Stayed in December 2016"
"935","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","5.0","¡°when I am booking the price is SGD157, but I think is a...¡±","<U+B209>when I am booking the price is SGD157, but I think is a dirty ticks, add supplement fee, service fee...and become SGD260, cannot be like that.. this is my last time book this sucks hotel. you sucks!!!Stayed in December 2016"
"936","Japan","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double or Twin Room<U+2022> Stayed 8 nights","9.2","¡°Biz trip in Singapore¡±","<U+B207>The bed was really like a cloud!Stayed in November 2016"
"937","Singapore","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°It's an old hotel¡±","<U+B209>The environment n the customer service.<U+B207>The shower facilities the 9nly thing tats good.Stayed in December 2016"
"938","Bangladesh","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","4.6","¡°They are just blackmailing you in a last minute,you have to upgrade your room otherwise we don't  ha¡±","<U+B209>They just  treat you as like a business,nothing hospitality they have in there any activities.When I reach the hotel they told we don't have ready a room wich you booked by Booking .com You have to upgrade your room and pay more 200 sgd for two nights ,other wise we don't have a room ready.<U+B207>NothingStayed in December 2016"
"939","","<U+2022> Business trip<U+2022> Solo traveller<U+2022> 3 rooms<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","7.1","¡°Comfortable¡±","<U+B209>During the weekend during the night people make a lot of noise in the corridors. I would prefer more variety cold food during breakfast.<U+B207>Comfortable bed and during the week nice and silent. Friendly staff.Stayed in December 2016"
"940","United Kingdom","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights","9.2","¡°Everything you need in a great location¡±","<U+B209>The pool was closed for a function one day which was a bit disappointing.<U+B207>Breakfast buffet was exquisite! One of the widest selections I have seen in a 4* hotel. I especially liked the sushi and little green paos with egg-yolk filling. The pool was also great and clean. Taxi from/to the airport took only about 20-25 minutes and there was always a taxi waiting at the entrance ready to take you anywhere you need. Staff helpful, especially the concierge who patiently (and with a smile) provided umbrellas everyday when asked.Stayed in October 2016"
"941","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights","5.8","¡°Received offer to upgrade and took up the offer.¡±","<U+B209>Received offer to upgrade and took up the offer. However, in the end the upgraded room didn't have the bathroom amenity I wanted. Was not able to change back to a room with the amenity I originally booked.Stayed in November 2016"
"942","New Zealand","<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°Cleanness¡±","<U+B209>Away from shopping areas<U+B207>CleannessStayed in October 2016"
"943","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","10","¡°good choice hotel, recommended,¡±","<U+B209>Air Con in aisle is very cold<U+B207>breakfast very good, nice and warm staff, phone for unlimited internet (handy talk) all is very goodStayed in November 2016"
"944","Singapore","<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Fair and square¡±","<U+B207>I literally live opp the hotel and like to spend some nights there as I need peace and quiet.When the price is at its best (lowest) it is totally worse it.I would like to be upgraded to renovated rooms more often as I am a Neighbour and a regular visitor.Stayed in October 2016"
"945","Egypt","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","10","¡°Very nice hotel with good location¡±","<U+B207>Ease of access, helpful and friendly staffStayed in November 2016"
"946","Maldives","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","10","¡°Every thing was execellent!¡±","<U+B207>Every thing was execellent!Stayed in November 2016"
"947","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","10","¡°Value for monry¡±","<U+B209>nothing<U+B207>the room is bigStayed in November 2016"
"948","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 3 nights","10","¡°beautiful people and brilliant place to stay¡±","<U+B209>nothing<U+B207>the staff were very welcoming and helpful with any enquiies. The Orchid club is a must and well worth the little bit extra you pay for a room. Breakfast and dinner at night with drinks. Check out was painless through the Orchid club desk and the staff were brilliant especially Esther and Thines who were always so welcoming and cheerful and helpfulStayed in November 2016"
"949","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.8","¡°Great location¡±","<U+B207>Location , pool area, bus stop right across the road, just a short walk to the metroStayed in November 2016"
"950","United Kingdom","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 10 nights","9.6","¡°Great location, good value for money¡±","<U+B207>Upgraded to club room - the lounge was fairly comfortable, the evening cocktails great.  The swimming pool is a good size and never too full.  The location is great - not far from two major MRT stations, near to an excellent informal restaurant and bar area.Stayed in November 2016"
"951","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.6","¡°Loved the Park Royal on beach road !!¡±","<U+B209>Nothing to dislike!!<U+B207>Very good location (we walked everywhere) & bed was very comfortableStayed in November 2016"
"952","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights","8.8","¡°Quality hotel,well positioned for our needs .Excellent facilities.¡±","<U+B209>We were on the 7th floor of the old building which was good after being upgraded for a reasonable cost, but would have liked to experience the tower building at a higher level.Air freshener throughout a little overpowering.<U+B207>Breakfast excellent.Bed comfortable Room very tidy.Updated bathroom.Fairly quiet for being in city.Pool and gym were excellentStaff very helpfulLocation for bus route great. Taxis well priced Close to Suntec by taxi ($5) .Arab district across the road.Stayed in November 2016"
"953","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","6.7","¡°RENOVATIONS¡±","<U+B209>WE WERE PLACED NEXT TO ROOMS BEING RENOVATED THIS IS TOTALLY  UNACCEPTABLE  WE DID.NT PAY  FOR THIS POOR SERVICE WE WENT THERE FOR PEACE AND QUIETNESS WHICH WE DID.NT GET<U+B207>THE STAFF VERY FRIENDLY AND HELPFULStayed in October 2016"
"954","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Staycation¡±","<U+B209>Really less room delivery items a d only specific to oriental dishes ! Which was a bit a<U+0098>1<U+00EF><U+00B8><U+008F><U+B207>The hotel stuffs,location and value for money. The room is big and comfortable. Good for family .Stayed in November 2016"
"955","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Good beds and pillows.¡±","<U+B209>Noisy aircon. Shower in bath with plastic shower curtain. Room a little tired.<U+B207>Good beds and pillows. Personal Safe. Helpful staff.Stayed in November 2016"
"956","United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.6","¡°Very nice hotel!¡±","<U+B207>Staff were all so attentive and helpful.  Good selection of food for breakfast. Beds were really comfortable.Stayed in November 2016"
"957","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Everything is good and make me happy.¡±","<U+B209>Nothing is dislike actually<U+B207>Everything is good and make me happy... the breakfirst is deliciousStayed in October 2016"
"958","Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Singapore days¡±","<U+B207>Very nice Breakfast, good Pool and central locationStayed in October 2016"
"959","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights","8.3","¡°A well located property staffed by people who really tried to please and generally suceeded.¡±","<U+B209>The corridors smelt musty. The room cleaning was a little late in the day.<U+B207>Breakfast was excellent, can't comment on lunch. evening meals were good. Concierge and his staff really great.Stayed in November 2016"
"960","Norway","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","4.2","¡°Unprofessional.¡±","<U+B209>In general bad service when facing problems regarding rooms and lack of entry to the swimmingpool. We did not get the facilities we had ordered and paid for. We changed room 3 times when cheking in, due to noise and broken airconditioner. We spent 2 nights out of 4 arguing to get the facilities we had ordered. This ruined much of our 4 days in Singapore.Stayed in October 2016"
"961","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","9.2","¡°Convenient locations, lovely friendly staff, great hotel¡±","<U+B209>The curtains could do with a clean.<U+B207>The bed was lovely, unfortunately too soft for us.  Not really a negative.   On the whole an excellent and happy experience would certainly return again.Stayed in November 2016"
"962","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","5.8","¡°They took as security deposit, despite the booking being...¡±","<U+B209>They took as security deposit, despite the booking being through Booking.com, and over three weeks since checkout it still has not been released.Stayed in October 2016"
"963","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°bed very comfortable, wifi good, staff friendly.¡±","<U+B209>maybe can make the walls more soundproof, we can hear other rooms' banging of the doors and it disturbs us<U+B207>bed very comfortable, wifi good, staff friendly.Stayed in October 2016"
"964","Qatar","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","10","¡°Select this hotel with confidence :)¡±","<U+B209>Nothing really<U+B207>Excellent location..clean...friendly...what else could I want!!Stayed in October 2016"
"965","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°The breakfast for guests quite expensive¡±","<U+B209>The breakfast for guests quite expensiveStayed in October 2016"
"966","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 11 nights<U+2022> Submitted via mobile","8.8","¡°Great location very close to everything. Great hotel with excellent staff that were forever helpful¡±","<U+B207>Loved the big bedStayed in October 2016"
"967","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.8","¡°Would definately stay at Parkroyal again. Staff very friendly and all amenities excellent.¡±","<U+B209>Rooms made up a little earlier<U+B207>Breakfasts yummy and beds very comfortable. Loved the pool area and the view from it. Location great, loved being in the Turkish/Arab area.Stayed in October 2016"
"968","Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","9.2","¡°Good experience¡±","<U+B207>Staff were very friendly and helpful. Room was clean and comfy. The buffet breakfast had a huge variety of foods.Stayed in October 2016"
"969","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.8","¡°travellers delight¡±","<U+B209>The fact that there was no gluten free food on menu but that is hard to find in Singapore overall.  So be careful fellow sufferers.<U+B207>Being a solo traveller the staff could not do enough to help me. Comfy beds. Location easy to get everywhere.Stayed in October 2016"
"970","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.2","¡°Pool area was great.¡±","<U+B209>Would like a copy of receipts when you charge things to your room.<U+B207>Pool area was great.Exec club could have have been extended by 1 hour to 9pm.Room spacious and bed very comfortable.Staff in exec club very attentive to your needs.Stayed in October 2016"
"971","Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Mystery Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Staff¡±","<U+B209>Housekeeping<U+B207>StaffStayed in October 2016"
"972","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","6.3","¡°The pool and breakfast was great¡±","<U+B209>The rooms furnishings was old and it all looked like cleanliness was an issueWe had breakfast included reservation however the reception staff tried really hard to sell us breakfast at a really high price and because we did not want to even charged us for the first day, After we settled in our room and just about to sleep they called the room and explained they have made a mistake with breakfast and they corrected it but after along flight this was the last thing we wanted to deal with.<U+B207>The pool and breakfast was greatStayed in October 2016"
"973","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°We had our office DnD at the hotel and decided to check in...¡±","<U+B209>All good...<U+B207>We had our office DnD at the hotel and decided to check in for the evening. We then extended for a further night as we were enjoying both the hotel and the area around Arab Street and Haji Lane. Nice clean and fresh room, great!Stayed in October 2016"
"974","South Africa","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Excellent large pool and gym on fourth floor.¡±","<U+B207>Excellent large pool and gym on fourth floor. Great way to use the afternoon before a late flight. Clean, spacious rooms and friendly, efficient staff.Stayed in October 2016"
"975","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Average hotel but great staff¡±","<U+B209>The first room we stayed in room 495 was a little run down and the roof of the toilet leaked . We were then transferred to  another room after we complained which was much better (room 450 )<U+B207>Staff were professional and friendlyStayed in October 2016"
"976","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","8.8","¡°Nasi Lemak is superb¡±","<U+B200>Nasi Lemak is superbStayed in October 2016"
"977","Italy","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","8.8","¡°Great swimming pool¡±","<U+B198>Good breakfast, but I expected tha candy that I had the last time I were in this hotel<U+B200>Great swimming poolStayed in October 2016"
"978","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","8.8","¡°the ambience was excellent¡±","<U+B198>the staffs at the reception were not friendly and welcoming, they didn't acknowledge our email with regards to our honeymoon staycation and i could barely hear and understand the lady who attended to us, she was a foreigner. it would be better if you'll can get someone who can converse in english fluently.<U+B200>the ambience was excellentStayed in October 2016"
"979","Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Nice place for family trip¡±","<U+B198>A big family room & very clean.<U+B200>Service good & staffs very niceGood location for eat & drinkStayed in October 2016"
"980","Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Great¡±","<U+B200>Our flight was 23:00 but we were able to check out at 13:00 and then use the pool and shower to freshen up before going to the airport.Stayed in October 2016"
"981","Hong Kong","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.5","¡°nice location, good swimming pool¡±","<U+B198>I'm on 2nd floor, the view from the room is poor<U+B200>nice location, good swimming poolStayed in October 2016"
"982","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 3 nights","10","¡°Great Stay in Singapore¡±","<U+B200>Staying on the Club floor and the staff were fantasticStayed in October 2016"
"983","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Breakfast spread was good.¡±","<U+B198>Room upgrade didn't come with bathtub.<U+B200>Breakfast spread was good. A lot of choices!Stayed in October 2016"
"984","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights","7.9","¡°Excellent location, reasonably priced, friendly staff.¡±","<U+B198>Breakfast wasn't the best hotel buffet I've experienced, food was a little on the cold side and looked like it had been sitting there a while every morning. Would recommend not opting for the breakfast and just grabbing something at one of the many cafes across the road.<U+B200>Excellent location, reasonably priced, friendly staff. The wifi was fast and the free bottles of water were a nice touch.Stayed in October 2016"
"985","United Kingdom","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.7","¡°Comfortable with pleasant and efficient staff.¡±","<U+B198>Wifi a little frustrating. Access just adequate. Deodoriser used in room and reception a bit overpowering.<U+B200>Staff efficient and friendly. Room as described. Comfortable.Stayed in October 2016"
"986","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Room upgrade¡±","<U+B198>Breakfast only average. Unacceptable queue on morning check-out. More movie channels on TVLong wait for hot water in bedroom (383)<U+B200>Room upgradeGym and pool Speed of lifts to floorFriendly staffStayed in October 2016"
"987","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","10","¡°fantastic¡±","<U+B198>nothing<U+B200>we upgraded to the club lounge that was a great move,the staff were excellent the food and  drink was excellent, we could not fault the hotel.Stayed in September 2016"
"988","Thailand","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Service¡±","<U+B198>Breakfast should be available till 11 am.<U+B200>ServiceStayed in September 2016"
"989","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights","8.3","¡°Great location¡±","<U+B198>Check in was extremely slow<U+B200>It was great location to food, the Arab district comes to life after dark. Easy 5min walk to MRT. Concierge was excellent with confirming tours for us.Stayed in October 2016"
"990","Singapore","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.8","¡°Last minute check-in saver but bad value for money index¡±","<U+B198>Bad value for money. The hotel is quite old but still priced quite high for the condition it is in.<U+B200>Convenient location. Great that we couldmake a last minute booking. There wasnt a room with a double bed upon check-in because of our last mimute booking & hotel staff made sure to arrange one.Stayed in September 2016"
"991","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","10","¡°Loved the pool area which was relaxing at the end of the day.¡±","<U+B200>Loved the pool area which was relaxing at the end of the day. Breakfast was delicious.Stayed in September 2016"
"992","Malaysia","<U+2022> Business trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Comfortable stay...great staff¡±","<U+B200>The front desk staff were helpful. Convenient location to shops and restaurants.Stayed in September 2016"
"993","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","9.6","¡°an awesome place for get together¡±","<U+B198>cafe is not halal<U+B200>facilities, swimming pool, staffStayed in September 2016"
"994","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 3 nights","9.6","¡°Great Hotel in Great Location¡±","<U+B198>Nothing<U+B200>We stayed here during the F1 Grand Prix. The hotel was lovely, the location was great within good walking distance to the track and the bed & pillows were super comfortable. Great selection at the Buffet breakfast also.Stayed in September 2016"
"995","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights","8.3","¡°Efficient, professional staff. Hassle-free weekend stay.¡±","<U+B198>The shower stall is too narrow, even for an average Asian like me!<U+B200>The bed was super-comfy! Efficient check-in and check-out.Stayed in September 2016"
"996","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","9.2","¡°The hotel is a 5 minute walk from Gate 1 of the F1 which was...¡±","<U+B200>The hotel is a 5 minute walk from Gate 1 of the F1 which was ideal for us.The hotel staff are all very friendly. Laundry of 2 items per person per day was included in the Orchid Club room which we took full advantage of due to the heat and several changes of clothes per day.We didnt take advantage of the 2 hour free cocktails on the first 3 nights as we were at the F1 so wanted to make up for it on the 4th night. A waiter asked us about 7.45 if we wanted another drink (yes we did) and then disappeared and never returned.Stayed in September 2016"
"997","Bangladesh","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.7","¡°Overall not bad quite okay.¡±","<U+B198>Reception<U+B200>Staff but not in receptionStayed in September 2016"
"998","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Mystery Room<U+2022> Stayed 1 night","6.7","¡°The bed extra comfort¡±","<U+B198>The staff quite rude and the service provided not worth as 4 star hotel<U+B200>The bed extra comfortStayed in September 2016"
"999","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°Great hotel¡±","<U+B198>Restaurant was a little pricey<U+B200>Staff were lovely and very helpful. The bed was very comfy and the fresh apple juice at the pool bar was absolutely fabulous!Stayed in August 2016"
"1000","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.8","¡°Enjoyable city stop¡±","<U+B198>surprised that rather than just taking a credit card number on check in the card was charged for 50% more than the cost of the room. I wasnt happy with this and paid the 4 days in advance- would prefer to pay on booking and avoid such a hefty deposit held on the credit card<U+B200>The pool was large and with an expansive skyline view - lovelyStayed in August 2016"
"1001","China","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.9","¡°location¡±","<U+B198>view of the room<U+B200>locationStayed in September 2016"
"1002","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 2 nights","10","¡°Excellent way to finish a 6 week holiday through Europe and the UK before returning to NZ¡±","<U+B198>The omelets were a bit undercooked<U+B200>Orchid room facilities were excellent and the staff brilliant. Would recommend to othersStayed in August 2016"
"1003","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Beautiful pool!¡±","<U+B198>Toilet could have been better designed to give off hotel vibes.... better colour coordination, bigger toilet bowls, bathtub. More movie channels.Stayed in September 2016"
"1004","Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights","8.3","¡°Very good location and a very nice hotel. For business and short trips is perfect.¡±","<U+B200>The hotel is located near subway station (10 minutes walk) and also you have many food choices as the Arab neighborhood is 2 minutes walk. Many restaurants with a great choice of food.Stayed in September 2016"
"1005","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","10","¡°Memorable trip.¡±","<U+B198>No<U+B200>Good service, staffs ver friendly & polite.Stayed in September 2016"
"1006","Thailand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Food is great¡±","<U+B200>Food is greatStayed in August 2016"
"1007","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.3","¡°good hotel and location¡±","<U+B200>the bedStayed in August 2016"
"1008","United Kingdom","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","8.3","¡°Good, Clean hotel with friendly staff.¡±","<U+B200>Good Location for all attractions.Stayed in August 2016"
