"","X","nationality","tags","score","content","content_detail"
"811",811,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.3,"¡°A little disappointing¡±","The hotel is clean but old Room is so humid which wall is even wet with water leaking when pressing My kid said it is freaky Additionally, breakfast has too little variety with the room rate i am paying Hotdog, baked bean, bread, three types of fruits, bread, cereal, egg, one type of bun and siew mai, and one type of noodle May consider having more food variety Location is excellent which the siloso beach is just across the roadMy kid loves the swimming pool with slides and waterfall No mozzies at allStayed in December "
"812",812,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Beautiful pool, bedroom poor.¡±","Bed is too small and the toilet smells Very Small shower and tv The pool and landscape are really relaxing They should have made the main pool warm; but still goodStayed in December "
"813",813,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°Staffs were super friendly¡±","No wifi in the room Staffs were super friendlyStayed in December "
"814",814,"Russia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 20 nights",7.1,"¡°A Wonder of Fun and Rest¡±"," Very nice localion Amasing spring water poolStayed in November "
"815",815,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.5,"¡°10 out of 10 only 2¡±","So so NoStayed in December "
"816",816,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Good & short staycation.¡±","My room floor is leaking and the safe is not working well I like the quietness of the resort and the swimming poolStayed in November "
"817",817,"Singapore","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.9,"¡°Disappointed. Wasting time and money  ¡±","Very disappointed at the management and the properly Room not even worth for the price we paid for, we paid $ for a garden suite room Staff wasn't friendly and told housekeeping they miss out a towel in the toilet, but they insist there is two towel inside the toilet Bed sheet with blood stains, refrigerator leaking water and we had to switch it off cause it's very near to the power point, and I almost slip off Bathtub drainage problem, water cannot drain off Wifi not available on all floors and all room Safe deposit box not working, had to call the housekeeping again Water pressure during our stay having problem, wasting half of the day sorting out all the problem Breakfast taste bad Really bad A total TURN OFF for us to enjoy our weekend there Wasting our money and time I wouldn't recommend any of my friends to stay here  Quiet and peaceful, eco friendly Stayed in November "
"818",818,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Scenery¡±","Not clean enough SceneryStayed in November "
"819",819,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°It's a great getaway¡±","Singapore fried noodles or Prata should be available for breakfast The croissant and pastryStayed in November "
"820",820,"Belgium","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",7.5,"¡°Nice eco stay¡±","the restaurant dish options could be a bit more The poolStayed in November "
"821",821,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Nice environment wt sea view room.¡±","The breakfast place can be improved with more variety of food and with air conditioned Nice environment wt sea view roomStayed in November "
"822",822,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",9.6,"¡°Great location and great facilities.¡±","Wi-Fi in the rooms would have been great Great location and great facilities The pool is awesome and the rooms are clean and comfyStayed in November "
"823",823,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Eco experience¡±","- Swimming pool was awesomeStayed in November "
"824",824,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.3,"¡°no wifi and few insects inside the rooms¡±","no wifi and few insects inside the roomsStayed in October "
"825",825,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",10,"¡°Good Location and great Eco Resort¡±"," This hotel is all about being Eco Friendly and I love it From the staff to the natural pool it is a great resortGood Location and quick walk to the Free Monorail Train to take you around the islandStayed in November "
"826",826,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Just ok¡±","Many ants in the room LocationStayed in November "
"827",827,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°I will be back!¡±","The dirty balcony outside the window Breakfast spread spring swimming pool & hospitality of staffs ^v^Stayed in November "
"828",828,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°Average¡±","In general the hotel had an old and tired look and feel about it Breakfast area wasn't great and food on offer was average Very close to the beach and barsStayed in November "
"829",829,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°I liked the location and quietness of the hotel¡±","There were ants in my room :( I liked the location and quietness of the hotelStayed in November "
"830",830,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",6.3,"¡°the rooms were small and overall not clean. disappointed¡±","the rooms were small and dirty need to up keep the rooms the caf<U+C><U+A> lighting were dim not bright and the surroundings were not clean they should improve o their cutlery, instead of giving plastic cups for rooms serviceStayed in November "
"831",831,"Pakistan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",5.4,"¡°Ok Place if you are there for the beach¡±","Where do I even begin Lets start with Bathroom It was quite smelly Room was fine with no Wifi so I would recommend buying a pocket router if you are planning to stay there Just looking around the room you would notice that they are doing a terrible job maintaining the place Lock your room tight cause once the room service guy came inside without even knocking The only thing I liked about this place is that it was close to the beach That's itStayed in November "
"832",832,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Overall was good¡±","No WIFI in room and b'fast item Need more variety The location is awesomeStayed in November "
"833",833,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°The kids love the pool.¡±","Provide more transportation at the train station I booked  rooms and there's no connecting room as we travel in a family The kids love the pool Staff are friendlyStayed in October "
"834",834,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights",6.7,"¡°Interesting and pleasant environment set well within nature.¡±","The Resort is rather tired looking and there was evidence of mold and mildew in some areas of the room  Being environmentally friendly has made it difficult to reach the cleanliness and presentation standards of other resorts Room was comfortable and a reasonable size Staff were friendly and helpful The ethos of the Resort is excellent and they really ""practice what they believe"" Breakfast was plentiful and tasty Location was excellent and easy to access other facilities around Singapore more generallyStayed in October "
"835",835,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Short staycay for anniversary¡±"," Cosy resort in a natural environment We had peacocks and squirrels joining us for breakfast which kinda takes you away from the fact that sentosa is very much a man-made tourist trap We joined the informative eco tour and learnt alot Great pokemon hunting around the resort and beachfront too! e<U+F><U+><U+C>Stayed in October "
"836",836,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°e<U+009F><U+0091><U+008C>e<U+009F><U+008F><U+00BB>e<U+009F><U+0091><U+008D>¡±","the breakfast , presentation of food could be much betterand the ants in the room liked the room location of resort, was to my favorStaff was nice tooStayed in November "
"837",837,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Stunning green scapes¡±","Food Spirit of the place, the green cover, the big ass water fallStayed in November "
"838",838,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",9.2,"¡°good breakfast, great location across from beach¡±"," good breakfast, great location across from beachStayed in November "
"839",839,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.3,"¡°Very nice concept¡±"," Very nice croissantsStayed in November "
"840",840,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°A GOOD AND RELAX STAY CATION¡±","Ants can be found in both rooms i booked Should paint the walls Great location and good dealStayed in November "
"841",841,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Your pool is the best.¡±"," Your pool is the best We feel like were in a forestStayed in November "
"842",842,"Switzerland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",9.2,"¡°Most beautiful resort I've stayed at¡±","At night it could get noisy because of the people walking by the door and talking loudly The walls are very thin Bed was too hard for my taste I was more than happy about staying at Siloso Beach Resort I had a room near the pool The pool in the tropical setting was the highlight of my stay The staff was very welcoming and helpful I enjoyed the breakfast buffet, there was enough choiceStayed in November "
"843",843,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°The hotels attitude towards the environment 
¡±","The hotel is a bit tyl The hotels attitude towards the environment The open space and tranquilityStayed in November "
"844",844,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Breakfast Staff attitude should be better.¡±"," Breakfast Staff attitude should be betterStayed in November "
"845",845,"Thailand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great swimming pool¡±"," Great swimming poolStayed in October "
"846",846,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°Disappointing¡±","Moldy curtains, shower flooded the bathroom, not enough hot water, bed very uncomfortable, room smelt damp, food at breakfast was less than average Very poor value for money The wildlife at breakfastStayed in November "
"847",847,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",3.3,"¡°Dissapointed¡±","Staff attitude No wifi in rooms or reception area Unable to excess internet or call uber too Breakfast was ok but found a mouse on the bread basket nibbing on it one morning Horrible sight Ants in the room , so couldnt leave sweet food open Location  Close to the beachStayed in November "
"848",848,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Great natural design¡±","The bed is not really comfortable Too old type of mattress Great natural designStayed in November "
"849",849,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",4.2,"¡°Bad experience¡±","The bed was too hard The place smelt mould  Left early and booked into another hotel  They did not give a refund Garden  and surroundsStayed in November "
"850",850,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.5,"¡°Silosso resort. A comfortable stay¡±","There is no WiFi in the rooms which is a big pain U can access the net only in the caf The rooms are clean and simple though not plush But they have everything you need a tea kettle ,basic toiletries and a hairdryer The room service is also decentThe breakfast is quite good with the most awesome croissants I needed a wheelchair and they provided me with one on requestThe swimming pool is chlorine free spring water which the kids loved It's an ecoconscious resort and u feel kind of good about thatStayed in November "
"851",851,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°Great place to spend the weekend with kids!¡±","the wifi is only accessible in the pool area the room is spacious for a family with small kidsStayed in October "
"852",852,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.7,"¡°Nice weather along with a good room. Able to relax pretty well.¡±","Should have two access keys for two people Requested twice for the key Should have more variety of breakfast The pool and room was clean and nicely maintainedStayed in November "
"853",853,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.7,"¡°I like everything but except the room (at level 5) has no...¡±","Room (level )has no WI-FI and signals to STARHUB I like everything but except the room (at level ) has no WI-FI and all electronic devices were not able to connect to the service provider (STARHUB)Stayed in October "
"854",854,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Overall is good choice¡±","No wifi in the room Swimming poorStayed in October "
"855",855,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°A good stay¡±","The counter staff that checked us in wasn't very welcoming The crossont and the pillow is very comfortable!Stayed in October "
"856",856,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°Nice place,¡±","not much of choice of India breakfast  should allow early check-in for outstation travelers Nice place,Stayed in October "
"857",857,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",4.2,"¡°The surrounding was nice and green, a nice getaway from busy...¡±","The rooms were not clean I went to the pool for a swim at :am on a Sunday and was told that they ran out of towels! The surrounding was nice and green, a nice getaway from busy Singapore Location was near the beach area where activities areStayed in October "
"858",858,"Singapore","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Pool was great! Ro was great! But a lot of hiding mold.¡±","All the pillow, blanket, curtain have a lot of mold When i sleep i can smell of mold also Makes feel really unhappy   When we check in also front office staff was not smiling, looks boring to work If they know have a lot of mold espeically pillow must ne change to NEW!!!! Infinity pool was great! Resort was big and comfortableStayed in October "
"859",859,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.7,"¡°Gd:)¡±","Staff couldn't tell us where Fort Siloso was which was actually just down the road!Rain came in though windows were closed and bay windows got quite wet Nice breakfast Good sized room, nice greenery including rooftop gardenStayed in October "
"860",860,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Great place to chill and relax while exploring Sentosa Island fun activities!¡±","The iron & ironing board were located out side the resort room which makes it inconvenient When we arrived at pm, room wasn't ready The location of this resort facing the beach was brilliant!Stayed in October "
"861",861,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°The breakfast was very fulfilling¡±"," The breakfast was very fulfillingStayed in October "
"862",862,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°value for stay but the breakfast is sucks¡±","the breakfast is much more way to improve! like the greenery environment around the hotel the waterfall, roof top garden make us felt very relaxStayed in October "
"863",863,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.5,"¡°Average¡±","Concierge staff did not great and smile at all Do normal check in and pass you the door access card that's all about, do not feel warmest welcome either Requested for sea view room during booking and response has been noted from Siloso beach resort as it's for our anniversary staycation However, we did not get the sea view room as per agreed and arranged in advance but only face to trees Private poolStayed in October "
"864",864,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",3.8,"¡°Surprisingly bad for Singapore¡±","Bathroom was dirty with moldy shower curtain, breakfast quality was very poor Location was good!Stayed in October "
"865",865,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Nice place Nature friendly¡±"," The Eco farm and the friendly staff Pool and overall serviceStayed in October "
"866",866,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°It is very near the beach infront of siloso beach which got...¡±"," It is very near the beach infront of siloso beach which got a great view of the seaside Stayed in October "
"867",867,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°CHILLIN' BY SENTOSAAAAA¡±","Maybe they can change up and modernise the look of the architecture? Just a suggestion though, everything else is lovely! The Hospitality was great! The cleanliness is understandably of course a little tougher to maintain considering the amount of greenery and nature that surrounds the entire resort I loved the ambience and waking up to the sound of the waterfallStayed in October "
"868",868,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.9,"¡°unsatisfied¡±","pillow dirty, the breakfast is so poorStayed in October "
"869",869,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",4.2,"¡°we thought we could have enjoyed the very impromptu stay by the beach...¡±","The TV is way too small to have some movie time with my husband The channels available for us to view from is very limited, hence I really hope that the management can look into this problem to give the entire hotel room a change/ upgrade to keep up with the minimal expectations During the entire stay we just have this very very unsettled feeling about the tiny TV Its like the far worst and tiniest TV we've ever seen at this point of time in hotels Really MAJOR disappointment Even when laying down, watching the TV could be a pain in my neck!The bathroom lack of towels, like there isn't any face towel/ hand towels for us to use after washing hands I think the shower head is faulty the shower head is only fixated at one fix position and is unable to rotate when showeringStayed in October "
"870",870,"Hungary","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",9.6,"¡°Excellent beach resort¡±","The rooms were a little run down, with not much space to put our things, but overall they were comfortable We could not hear any noises from the other rooms, but we did hear the loud music coming from the beach club during Saturday night (not on the other days) The wi-fi only works at the pool area and the breakfast area, and sometimes it wasn't working properly - most times it was easier to use the free Sentosa wifi at the breakfast area The hotel was almost perfect Great beach right across the street, beautiful pool area, nice breakfast, helpful staff They also provide free passes for the monorail and shuttle bus for Universal and Harbour BayStayed in October "
"871",871,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",10,"¡°We stumbled on a gem!¡±"," The hotel exceeded my expectations! It is set out so beautifully and it is such an eco friendly resort! Would probably go straight back and not consider anywhere else for our next visit!Stayed in October "
"872",872,"Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°One of the best value accommodations at Sentosa!!!¡±"," We like the location, the services from the staff and my boys love that the swimming pool open until late :-)Stayed in October "
"873",873,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°The air conditioning was really bad and the room was warm...¡±","The air conditioning was really bad and the room was warm and stuffyStayed in October "
"874",874,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Everything is great about this resort.¡±"," Everything is great about this resort Fantastic location Right on beach Super size pool n waterfall Very enviroment friendly n tropical Walking distance to beach station n restaurants Rooms are not flashybut other facilites n location cant be beaten Great value for moneyNice Breakfast tooStayed in October "
"875",875,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.9,"¡°Wonderful staycation with no sight of concrete jungle.¡±","Good to have more facility that we can blend in the nature moreeg natural playground? The natural pool, the eco ambience and it is quiet and niceStayed in September "
"876",876,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°The view¡±","Mediocre facilities and breakfast The viewStayed in October "
"877",877,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Value for money Family stay¡±","Hotel is well maintained generally but it should be time to do an upgrade to the room deco n fittings to make them more current Location is v good!Stayed in October "
"878",878,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",5.8,"¡°the island was lovely, the accommodation disappointing¡±","Shower overflowed and soaked the bathroom floor  Curtains were mouldy, light fitting had mould growing in it Room was very basic, tea and coffee was only sufficient for one cup each, no mild  No in room information about local attractions and resort facilities Dining area was basic and not well decorated or maintained  Pool area was very cleanStayed in October "
"879",879,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Need some renovations¡±","Breakfast The ambienceStayed in October "
"880",880,"United Kingdom","<U+2022> Business trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights",7.1,"¡°breakfast¡±","breakfastStayed in September "
"881",881,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°The workers were nice.¡±","Shower broken Tree outside window brushing against window all night Buffet a bit cold The workers were niceStayed in October "
"882",882,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",7.1,"¡°Cosy staycation with nice ambience.¡±","The aircon in the room wasn't cold enough even when turned on the fullest speed Can't feel the aircon while on the bed as it was more directed towards to the window The location is just in front of the beach and within walking distance to get food The resort served good food The satay was nice Love the swimming pool with the waterfall and slidesStayed in October "
"883",883,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights",5,"¡°Best and cheap option on Sentosa¡±","but there is no room service , even if you ask for water bottle they just respond bring your self  Best and cheap option on SentosaStayed in October "
"884",884,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",10,"¡°Has become love of my life. .¡±","First impressions at reception however everyone is not the same EVERYTHING Stayed in October "
"885",885,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",6.7,"¡°Nice pool & decent breakfast spread.¡±","Rooms are kinda run-down, definitely need upgrading Nice pool & decent breakfast spreadStayed in October "
"886",886,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Not worth the cheap deal at all. Pls dont stay here¡±","The room had reallly poor lighting Only the door and bed had lighting And it was orange light Room was beside a tree Windows were dirty and mouldyStayed in October "
"887",887,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 8 nights<U+2022> Submitted via mobile",7.9,"¡°My stay at Siloso Beach Resort.¡±","Beds were hard Pool was fantastic, staff were very friendly Location greatStayed in October "
"888",888,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°The roof garden¡±","The aircon in room  is horrible The roof gardenStayed in October "
"889",889,"South Korea","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°Not good reception¡±","Few exploration about what we discuss beforeAnd they did not give us any swimming towel Swimming poolStayed in October "
"890",890,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Its family orientated.¡±","Nil Its family orientated Staffs are friendlyStayed in October "
"891",891,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Request for double bed was not satisfied despite sending in...¡±","Request for double bed was not satisfied despite sending in request more than a week in advanceStayed in October "
"892",892,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Good location,  swimming pool very clean, friendly staff. My Children enjoyed very much. Value for m¡±"," Good location,  swimming pool very clean, friendly staff My Children enjoyed very much Value for moneyStayed in October "
"893",893,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°Worth it!¡±","Breakfast isn't great; not the cleanest rooms as well The room is nice and cosy Have a nice window view of the beach, and the door faces inwards towards the compound with a nice view of the pool and the waterfall Nice eco-friendly concept!Stayed in October "
"894",894,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°The beach getaway!¡±","There is not much shortcomings It is a nice and quiet Family orientated! I like the simplicity in the beach backdrop It is easy and pleasant!Stayed in October "
"895",895,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Great pool¡±","Stained towels The chlorine free pool which made for comfortable swimmingStayed in October "
"896",896,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",4.2,"¡°just location was good¡±","internet - clean room - bath room -size of bed -tv and  just location was goodStayed in October "
"897",897,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.1,"¡°Too expensive poor breakfast¡±","Too expensive poor breakfastStayed in October "
