"","X","nationality","tags","score","content","content_detail"
"849",849,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Harbor View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.2,"¡°Pool and location to shops, eateries and MRT.¡±","The menu is difficult to choose from when there is no allergen identifiers Pool and location to shops, eateries and MRTStayed in October "
"850",850,"Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe King Harbor View Room<U+2022> Stayed 3 nights",10,"¡°best hotel ever !!!!¡±"," good staff service's attitude, room has very comfort and clean, and fantastic view from room's terrace Also, you can go to shopping and vsit garden by the bay in anytimeStayed in October "
"851",851,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 2 nights",10,"¡°The infinity pool was a great place to hang.¡±"," The infinity pool was a great place to hangStayed in October "
"852",852,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Totally amazing¡±","Not applicable The whole experience was fantasticStayed in October "
"853",853,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Nice stay however a little dissapointed with booking.com as they say they not informed of such req.¡±","I asked for upper level, however i was given the lowest level thru bookingcomStayed in October "
"854",854,"Germany","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Room<U+2022> Stayed 1 night",8.8,"¡°unbeatable pool and view of Singapore¡±","the place is too big and very popular Long line for check in and check out (which you would not expect in a  stars hotel) pool is great but always busy and difficult to find space great pool and restaurants on siteStayed in October "
"855",855,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View (3 Persons)<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Amazing Hotel, a must if staying in Singapore!¡±","Amazing hotel with great views and location Amazing iconic hotel in a great location A must see and do if in SingaporeStayed in September "
"856",856,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Wished we had booked one more night¡±","Toilet wasn't soft close (woke my partner up when the lid dropped with a crash) Great location, awesome view from the roof, large choice of restaurantsStayed in October "
"857",857,"Cambodia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 1 night",10,"¡°so good hotel i stay¡±","the room so clean so good hotel i stayStayed in October "
"858",858,"Switzerland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Not sure to return¡±","Furniture is getting old At check in we booked for ,  adults +  kids, and paid for it However, room was only  for  The receptionist went to tell us a long story about trying to find a solution In short no  queens in  room, end up with a sofa bed Ok, but cut us the crap or do not sell rooms for  Location is great, in the middle of what we wanted to visit Great shopping mall, food quartiers, great views (we were on sky view bedroom +) However, breakfast was terrible expensive for what is offered which is  star quality Food was not extensive, no good quality, not good Pastry awful Swimming pool has outstanding views but is a total mess with so many people attracted that is like going to a street demonstration, not pleasant, not enjoyable, yes views Pass Not sure I would return, but once in life, it is okStayed in October "
"859",859,"Luxembourg","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Beautiful 5***** hotel¡±","Lack of breakfast also for  euro room Beautiful hotel and amazing pool Pretty expensive but worth once in a while Amazing view on all the city Nice staff, modern rooms Very good restaurant on the th floor, not as expensive as we thought (about  euro per person)I wish we can come back soon!Stayed in October "
"860",860,"China","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very nice!¡±","The lobby is sooooo big, and it's long distance from check-in to the fastest Tower , it could be inconvenient to children and old people's Suggest to setup few facility to help them move The swimming pool on the roof of hotel is so popular, can enjoy extrem brilliant city view The Foods in Ci la Vi are fresh and delicious Will stay again next time to SingaporeStayed in October "
"861",861,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°It was just amazing¡±","Nothing The infinite pool was amazingStayed in September "
"862",862,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 1 night",8.3,"¡°Friendly staff and great facilities¡±","Slow check in and hard to get someones attention Friendly staff and great facilitiesStayed in October "
"863",863,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Best hotel we have stayed in.¡±","I didnat not like anything! We felt very looked after from the moment we got out the taxi, just a wonderful experience!Stayed in October "
"864",864,"USA","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",7.1,"¡°TOO MANY PEOPLE/TOO MANY ROOMS/THE POOL IS AN EXPERIENCE HOW EVER :-)¡±","TOO MUCH ""LAS VEGAS STYLE"" HOTEL THE ROOF TOP!Stayed in October "
"865",865,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Worth the money for one or two nights to experience the luxury Singapore has to offer...and the pool¡±","The food by the pool is not great and for what they charge? Eat elsewhere This is the epitome of modern Singapore For a more immersive cultural experience consider a different part of the island The infinity pool is outstanding! Cocktails are good and prices reasonable [for Singapore] Skip food up there, it isn't good Walking distance to Gardens by The Bay and a great view of the island no matter what room you're inStayed in October "
"866",866,"Bahamas","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°The hotel and staff was awesome from the minute we walked in...¡±"," The hotel and staff was awesome from the minute we walked in until we left The staff was courteous and well versed and knowledgeable about everything in and around the propertythey were always available to help and the choice of restaurants and shops were endlessStayed in September "
"867",867,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Club Room King City View<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Must stay if you travel to Singapore!¡±","As the hotel is so big, walking in and out to other connected places especially with the pram is bit confusing From the garden by the bay, we can see the hotel just in front of us but to get in it took us half an hour up and down a few levels to find the entry The best part of course is the infinity pool, amazing must come if you stay in Singapore The hotel location is great Downstairs is shoping centre with all the luxury brands and also the local shops and restaurants Garden by the bay is nearby and is a must go as wellWe have stayed for  nights, and the club  is a plus with free breakfast, afternoon tea and Pre dinner drinks, with  young kids it is so convenient and staff are so nice We spent most time during these  days in the hotel pool, club  and downstairs mall other than going out (so hot and humid outside) The best hotel in Singapore!!Stayed in October "
"868",868,"Norway","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Luxurious hotel with wonderful views and unbelievable infinity pool!¡±","Expensive Luxurious hotel with wonderful views, nice room and comfortable bed And the infinity pool at floor is just astonishing! Beautiful garden and right in the city centre makes it easy to discover and enjoy Singapore Stayed in September "
"869",869,"Israel","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 2 nights",10,"¡°¡Á<U+009E>¡Á¡é¡Á<U+0095>¡Á<U+009C>¡Á<U+0094>!¡±"," Good food, helpful staff, amazing facitilis and much more!Stayed in October "
"870",870,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 4 nights",9.6,"¡°It wa a fantactic esperience and something I hope to repeat int he future.¡±","Nothing Location is great and so easy to walk into the city and amenitiesStayed in September "
"871",871,"Australia","<U+2022> Family with young children<U+2022> Premier Twin Garden View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.2,"¡°Pool, location¡±","Non Pool, locationStayed in September "
"872",872,"Vietnam","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night",8.3,"¡°Great hotel hands down, the place is like it's own city...¡±","The showers have low water stream with warm water at best, disappointing Great hotel hands down, the place is like it's own city that have spectacular rooms, comfortable beds, nice and helpful staff and so much to do and seeStayed in October "
"873",873,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°An enjoyable experience¡±","The room service food was expensive for the quality The room facilities and staffStayed in October "
"874",874,"Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Unique experience in the heart of Singapore Bay¡±","Price is definitely too high Pool and common areas too crowded Fantastic position in the middle of the Bay, you fell at the center of the world! Great infinity pool with incredible view Outstanding staffStayed in September "
"875",875,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°An amazing welcoming experience for our first time to Singapore!¡±","The price for breakfast bar was high - $ per person The walk through the gardens was beautiful The rooftop vanishing edge pool was a nice way to refresh after a long flight  The polite and courteous staff made us feel comfortable while visiting for our first timeStayed in October "
"876",876,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Harbor View Room<U+2022> Stayed 2 nights",10,"¡°Rooms are very comfortable, spacious and clean, the view was...¡±","Restaurants in the hotel little bit too pricey especially if you go for breakfast Rooms are very comfortable, spacious and clean, the view was spectacular and a visit to the rooftop pool is out of this worldStayed in September "
"877",877,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin City View Room <U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5.8,"¡°Spectacular structure and pool string but greatly let down as the pool is not heated !!¡±","The pool is not heated so prevent value time in the pool which spoilt the stay and expectation Room is no better than a new premimar inn hiotel, although the view from the window was great Left with no fridge because we did not have a credit card only a debit Very expensive for what you get Better comfort at premier Inn new hotels Spectacular structure and th floor poolStayed in October "
"878",878,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 3 nights",9.6,"¡°Really enjoyed our stay at the 'in' place.  Would love to stay again sometime.¡±"," Fantastic hotel  Excellent service and facilities which exceeded our expectationStayed in October "
"879",879,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°I dont like to stay here anymore. Paid too expensive 750/night and the reception was too bad¡±","Reception Sky pool and barStayed in September "
"880",880,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°it washorrible for the reception, they took almost 1hour to get the room for me . I was very angry¡±","Staff Like the sky pool abd barStayed in September "
"881",881,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°A special experience¡±"," The quality of the room and the viewStayed in October "
"882",882,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 2 nights",10,"¡°Amazing Pool¡±","The room decor will need updating soon Stayed here a couple of times now, fantastic resort within walking distance to everything!  The infinity pool is amazingStayed in October "
"883",883,"USA","<U+2022> Business trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe King Harbor View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Had an amazing time and it was a beautiful hotel.¡±","The rates are a bit pricy but amenities made up for it The room was nice and comfy with great views and the infinity pool was amazing!Stayed in October "
"884",884,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Once in a lifetime ¡±"," Amazing and friendly staff Stayed in October "
"885",885,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Still pretty awesome overall experience!¡±","Booked a club room but was given a room at level  unlike what was publicized (Ie Level   and above) MBS has awesome staff with great servicesStayed in October "
"886",886,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin City View Room <U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.8,"¡°Magnificent swimming pool.¡±","Having to change lifts to get to the swimming pool Overuse of room key to access & to leave hotels facilities Despite arranging late checkout key expired at normal checkout time leaving us stranded, incl not being able to leave an area within  the hotel Magnificent swimming pool Proximity of restaurantsStayed in September "
"887",887,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Room<U+2022> Stayed 3 nights",10,"¡°Great Hotel!¡±","Rooftop restaurant was closed for renovations and we planned to spend the evening there the poolStayed in September "
"888",888,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°The photos do not do this hotel justice - absolutely fabulous¡±","Nothing - absolutely first class Loved the pool and club  access for breakfast and evening drinksStayed in October "
"889",889,"Australia","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Beautiful hotel; extremely overpriced, low quality restaurants¡±","The cost of food and drink at onsite restaurants is extremely high while the quality of the food is quite low and certainly not fresh There is no value for money The hotel is a bit of a distance from other external restaurants and therefore it is difficult to get more affordable meals and alcoholic drinks Some of the restaurants are billed as fine dining but the quality is comparatively low when considered against similar restaurants in Australia, New York, Paris, Milan and Rome This was very disappointing and nothing drops the mood of a group of people quicker than being ripped off for terrible food I will unlikely stay at Marina Bay Sands again because of this Notwithstanding this, it was good to see the hotel; the accommodation is beautiful The rooms were spacious and modern; the staff were very helpful and friendlyStayed in October "
"890",890,"Greece","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Wonderfull¡±"," everythingStayed in October "
"891",891,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°I hardly slept due to the pillows, it made my neck even...¡±"," I hardly slept due to the pillows, it made my neck even worse then beforeStayed in October "
"892",892,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 3 nights",6.3,"¡°Worth a visit but not a stay at $400-500 a night.¡±","Very expensive don't see how prices can be justified In pool decK bar one round of drinksfor  people consisting of  Singapore Slings,  beer,  coca cola = $ taxes included Service was good but the premises were too big and too busy for more personalised serviceStayed in September "
"893",893,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King City View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Excellent¡±","Swimming pool water cleaning regularlyThe path room sophone was not flushingStayed in October "
"894",894,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",10,"¡°love it¡±","could be more less price and would like everything but be more affordable with other guest who would like to stay but short of budget i know a five star hotel bit high cost but you get more guest if a lost cost per night the room and view was spectacular the infinity pool was great its amazing on top of the  tower building the room was clean and comfy the staff was great and the service was excellent over all fantasticStayed in September "
"895",895,"Croatia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°A must visit¡±"," Room view & infinity poolStayed in October "
"896",896,"Australia","<U+2022> Leisure trip<U+2022> Couple",10,"¡°amazing¡±","nothing everything"
"897",897,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Incredible hotel!¡±","In our short stay I could not find anything that I didn't like This hotel really is something special We stayed for one night as a birthday present (spending the rest of the trip to Singapore with family) The hotel is just incredible, and the staff are incredibly friendly and attentive We spent a lot of time in the Sky Park and were not without a drink in our hand for very long at all The room was beautiful Spacious, comfy and with great views! The floor to ceiling windows just topped it off Another little surprise was that the Shopping complex underneath the hotel is linked to the hotel which meant that you can get a discount in some of the shops if you show your room key The restaurants and bars are also linked so you can charge your meal to your roomStayed in October "
"898",898,"New Zealand","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room (3 Persons)<U+2022> Stayed 2 nights",10,"¡°The location, Hotel and staff is fabulous and would definitely recommend and would stay there again¡±","I have to say I loved everything about the Hotel We had a problem when we first booked in as there was my partner and my sister and I thought we would get  double beds but it was a bed and rollaway in the room that we booked it was too small and the staff were fantastic we were upgraded and paid the extra for a bigger room and higher floor and was excellentStayed in September "
"899",899,"Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night",7.9,"¡°The complex is something unbelievable, like a dream.¡±","For  euro a night breakfast can be includedRoom style old fashion The complex is something unbelievable, like a dreamStayed in October "
"900",900,"Ireland","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°The swimming pool and views!¡±","A bit pricey and check out was pretty early The swimming pool and views!Stayed in October "
"901",901,"Cyprus","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night",10,"¡°Super¡±"," The infinity pool and the viewStayed in September "
"902",902,"Cura<U+00C3>¡ìao","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Stunning!¡±"," Everything was perfect!Stayed in October "
"903",903,"India","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Room<U+2022> Stayed 2 nights",8.3,"¡°no iphone chargers in the hotel¡±","no iphone chargers in the hotelStayed in September "
"904",904,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night",9.2,"¡°Very Good¡±","When I have booked for family with  children and mentioned it clearly they shouldn't ask for extra bed and extra money for that they should have planned and accommodated while booking onlyStayed in October "
"905",905,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Awesome experience. Felt pampered!¡±"," The beds were extremely comfortable! Room was clean, friendly and accomodating reception staff, awesome infinity pool and delicious in room dining!Stayed in October "
"906",906,"Qatar","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°its excellent except the deposit was not returned. i should have paid the deposit in cash¡±","i was deducted with the full payment of my hotel with the deposit and after cheched out deposit was not returned back, they said it was only a prepayment, but the deduction is more than the hotel bill the foodStayed in October "
"907",907,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Great hotel¡±","No aircon in liftsStayed in October "
"908",908,"Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°a once in a lifetime experience¡±","the price and dthe crowd it was millions of people there at any given time the swimming pool obviouslyStayed in October "
"909",909,"Montenegro","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room (3 Persons) <U+2022> Stayed 1 night",10,"¡°Amazing hotel¡±","/ There is not much to say about Marina Bay Absolutely amazing! Staying here is a must If you are coming to Singapore Everything interesting to see is situated around the hotel and hotel itself is amazingStayed in September "
"910",910,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°View from the pool¡±","Room was standard for a  star hotel, Tv remote didn't work after having it changed View from the poolStayed in September "
"911",911,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°One night to try the pool and take pic of the view is more than enough¡±","Stuff were too serious not smiling View and poolStayed in October "
"912",912,"Switzerland","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night",8.8,"¡°This hotel is absolutely amazing, eventhough it is pricey, it's so worth it!¡±","The lobby is almost always very crowded, which is rather discourageing, but the staff always helped out quickly The bed was so confortable and the facilities such as the fitness and rooftop pool are amazing!Stayed in October "
"913",913,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Best hotel I have stayed at staff and facilities are amazing¡±"," Best hotel I have stayed at staff and facilities are amazingStayed in October "
"914",914,"Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 2 nights",9.2,"¡°We enjoy this stay and thanks for the good facility with nice services.¡±","The security of high level may need add some The breakfast is delicious, and room and the facility is perfect The services is also friendlyStayed in September "
"915",915,"Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room<U+2022> Stayed 1 night",10,"¡°impresive¡±"," everythingStayed in September "
"916",916,"Slovakia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",9.2,"¡°It<U+00C2>¡äs worth to visit during your stay in Singapore.¡±"," It ¡äs worth to visit during your stay in Singapore Unforgetable experience! :-)Stayed in September "
"917",917,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Size of room, view from room, size of bathroom, quality of...¡±"," Size of room, view from room, size of bathroom, quality of inclusions and close proximity to the gardensStayed in September "
"918",918,"Slovakia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King City View Room <U+2022> Stayed 1 night",9.2,"¡°amazing views from the pool and from the room¡±"," amazing views from the pool and from the roomStayed in October "
"919",919,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Comfortable stay.¡±","Could have more options of halal restaurantsShould have complimentary parking for in guests The staffs from the valet to the security to the counter staffs were pleasant and friendlyStayed in October "
"920",920,"Argentina","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Awesome!¡±"," Awesome!!!Stayed in September "
"921",921,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Wonderful night of indulgence. Worth it for the pool.¡±"," The pool!Stayed in September "
"922",922,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights",10,"¡°Great location, pool and Skydeck are amazing¡±"," Great location, pool and Skydeck are amazingStayed in September "
"923",923,"Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The view from the pool is fabulous.¡±"," The view from the pool is fabulousThe rooms are nice and comfortable also , but lets face it nobody goes there for theme<U+F><U+><U+A> Stayed in September "
"924",924,"Spain","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 1 night",10,"¡°Amazing experience in Singapore¡±"," Amazing hotel, perfect service, infinity pool impressive Club service is a good buying , you don't need to have dinner with all the food and drinks you have in the cocktailWe were free upgraded to the Sans Suite making an unforgettable experience for our anniversary! Thank you, Cindy and all Marina Bay Sands Premium Service :)Stayed in September "
"925",925,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Good view from the roof level of the hotel- make U feel like TOP in the world.¡±","The price is very high Roof TOP pool & it surrounding viewStayed in September "
"926",926,"Netherlands","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room (3 Persons)<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Amazing hotel and stay¡±","Room PoolStayed in September "
"927",927,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.5,"¡°Great place with loads to see but evenings out are very expensive for alcohol!¡±","Prices of alcohol!! The view was amazing from our room The hotel is phenomenal If you stay anywhere else you will look at these towers and wish you was staying there if you haven't previouslyStayed in September "
"928",928,"South Korea","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°This is a kind of atrraction!¡±"," Service, Facilities!Stayed in September "
"929",929,"China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The location, the view, the pool.¡±"," The location, the view, the poolStayed in October "
"930",930,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",3.3,"¡°Never go back¡±","Crowded like market, Nothing muchStayed in October "
"931",931,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room (3 Persons)<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°World-class experience and ambiance.¡±"," World-class experience and ambiance Hope to have a discount card so that I can opt to stay at Marina Bay everytime I go to SGStayed in September "
"932",932,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Should be 7 stars¡±"," I loved it  I will diffently come backStayed in September "
"933",933,"Poland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Sky View<U+2022> Stayed 2 nights",10,"¡°Must-go. Life time experience.¡±"," The hotel is brilliant ! It's a true masterpiece with an amazing yacht-swimming pool on the roof The staff was truly professional and helpful The are very well prepared for their job The room on rd floor was fantastic Lots of space and an amazing sky view ! I would definitely go back again to this room The pool is amazing, lots of people, but still it's a relaxing place I never had a issue to find a place or a sun chair Clearly, Marina Bay Sands Hotel is very well prepared for this amount of people ! I like the gym, restaurants, gift shop, quick access to the shopping mall It is the best place for sightseeing in the city Just right next to the Super Trees, downtown, Merlion, Singapore Flyer, Forest&Flower Dome, restaurants, everything is surrounding the hotel :) I'm truly happy and I will be back there one day ! :)Stayed in September "
"934",934,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Awesome stay and perfect for our honeymoon¡±","Nothing we didn't like! Superb hotel and a must for a stay in Singapore The staff couldn't do enough for us The Club benefits were excellent, along with the food and beverages The staff catered perfectly for my coeliac gluten free diet The hotel offers ultimate luxury!Stayed in September "
"935",935,"Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Unforgettable¡±"," Infinity PoolStayed in September "
