"","X","nationality","tags","score","content","content_detail"
"763",763,"South Korea","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°nice location, near bugis street!¡±","room was small tea table was also small and there's only one chair in a room nice location, near bugis street! and close to bayfront(marina bay sands) tooroom was clean and the bed was sooooo confy breakfast was also good and has various menuStayed in February "
"764",764,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Location close to Bugis st and markets¡±","Room was a tiny bit small but adequate Had to change booking from  nights to  due to having to return home to Australia no problem and account modified to suit Very impressed Also gave us late checkoutStayed in February "
"765",765,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°good¡±","bed small goodStayed in January "
"766",766,"Singapore","<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°I liked everything in hotel except the employee in reception his name Slok or Solak. He talked bad w¡±","I liked everything in hotel except the employee in reception his name Slok or Solak He talked bad word for customer and not give respect for other people's only maybe he respect Singapore people He has very bad communication for us and peopleStayed in February "
"767",767,"Hong Kong","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 3 nights",8.8,"¡°Good Value For Money¡±","room was a bit small but adequate for our needs convenient location, value for money, comfortable bedStayed in February "
"768",768,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",10,"¡°Secind time we stayed here and will definitely be back again¡±","No western breakfast Great location Very friendly and helpful staff Good priced hotelWill stay here againStayed in February "
"769",769,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°IBIS. I LIKE.¡±","The AC wasn't cooling well enough Very convenient, comfortable and value for money place Great location, friendly staff, good breakfast buffet, and features which are perfect for the business travelerStayed in February "
"770",770,"Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5,"¡°Provided umbrellas and ear plugs upon request.¡±","A lot Especially the poor price/quality ratio Provided umbrellas and ear plugs upon request AC was not air conditioning, rather it was air freezingStayed in February "
"771",771,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°Good central hotel¡±","Smallish bathroom but large shower Bed large and comfortableStayed in February "
"772",772,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night",10,"¡°Clean, comfortable and cosy¡±","Would have been nice to get water bottles provided in the room, and for each floor to have a water dispenser so we don't have to go down to the first floor every time we need a water top up Clean, comfortable and cosy room that was a pleasure to stay in Also thumbs up for being eco-friendly Would definitely use this as my regular hotelStayed in February "
"773",773,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Good hotel¡±","No one man the information counter No one offer to join your loyalty programStayed in February "
"774",774,"Sri Lanka","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights",5.4,"¡°It was ideal location in Singapore with easy access to many places¡±","The size of the rooms, non availability of the pool, not much selection in the menuStayed in February "
"775",775,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 1 night",9.2,"¡°Great hotel at a reasonable price near the centre of Singapore City.¡±"," Hotell is in a great central location to see most of what Singapore City is all about  Easy walk to the main attractions and subway system  About a  minute walk  Little India and China Town is easy accessed by foot as are the many shopping attractions and harbourThe hotel is very comfortable and definitely a class higher than the Ibis's found in Europe The rooms are well appointed and the bathroom and shower is excellent Staff are very helpful and courteousStayed in February "
"776",776,"Indonesia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Comfort and Clean¡±"," Comfort and cleanStayed in February "
"777",777,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°AVerge property. Under normal circumstances one should not stay with u¡±","ROom size , bed size  It was like a cage Coffe shope at down stairStayed in February "
"778",778,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",7.9,"¡°Great stay¡±"," friendly staff, clean and tidy roomsStayed in January "
"779",779,"Indonesia","<U+2022> Business trip<U+2022> Group<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Channel tv must complete¡±","Channel TV not complete (Indonesia channel) Clean roomStayed in February "
"780",780,"Taiwan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Very comfortable stay¡±"," Comfort, bed, cleanliness, breakfast, staff, locationStayed in January "
"781",781,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night",7.9,"¡°Very comfortable and quiet¡±"," Good wifi connectionStayed in February "
"782",782,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",10,"¡°we are satisfy with the service and place convenient for walking to the shops and food street.¡±"," attention to the client cause we celebrated our birthdaysStayed in January "
"783",783,"Thailand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Manage  your expectations¡±","I was surprised that the hotel do not have conceirge services I was told to wheel my own luggage on a airport trolley (don't know how the hotel has this) up to my room I was later told by the Reception that  star hotels in Singapore do not have concierge services  So for guest with more luggages it can be a challengeThe rooms are not carpeted but laid with parquet sheets Different feel but it's a  star hotelThe hotel only have one cafe which doubles as a lobby bar No variety of restaurant is available This hotel has the best beds I have encountered Soft and comfortable as in the  stars hotel The location is within  min walking distance to localised hawker food so for breakfast and lunch, local food is availableThe room service is varied and price reasonablyStayed in February "
"784",784,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 5 nights",8.8,"¡°For those that want a clean, modern room in a great location¡±","The hospitality room with shower isn't suitable to handle multiple people needing to use it at the same timeIt's a free service offered to guests that have already checked out After a long day at work in the hot, humid Singaporean climate it would have been nice to have a shower before I had to fly ( hours) homeSeeing as Ibis positions itself for the business traveller, some guests may be disappointed with this facility Offering more rooms or a paid service for more premium rooms could improve this facility The range of food at the breakfast buffet was good My room was spacious for a double room and very clean There was a large desk but it didn't take away too much floor space The free WiFi was great and worked throughout the hotel The USB ports by the bed were really useful if you needed to charge multiple devicesThe location was excellent - so close to public transport Heaps of restaurants, shops and convenience stores are within walking distanceStayed in January "
"785",785,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Every thing is best¡±"," Every thing is bestStayed in February "
"786",786,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Good location¡±","There is a smoking floor I think all hotels should be smoke free You could smell smoke coming throught the vents I was moved to a higher floor which was much better Breakfast should be included in the price Beds very comfortable, staff efficient and helpful <U+C>iked I was able to check in early and check out late due to flight timesStayed in January "
"787",787,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Central locaction to walk everywhere!¡±","Our light in the bathroom was live and my husband received a shock on our last night there when he touched it   Luckily he hadn't Just got out of the shower! Reported it as we left next morning They took our reporting very seriously  Hope they sent someone up to sort it Bugis is such a fun, lively place   Cultural and very friendly We liked it better than Chinatown which we found too commercial  Food cheap and amazingStayed in February "
"788",788,"Ukraine","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights",10,"¡°relax¡±","expensive breakfast relaxStayed in January "
"789",789,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 2 nights",6.3,"¡°Functional¡±"," Good breakfast, good location, rooms basic but functional Value for moneyStayed in January "
"790",790,"Sri Lanka","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Good place at relatively cheaper¡±","Reception staff not friendly enough Small room Excellent location in a quite area Closer to MRT Sound proof rooms Good breakfastStayed in February "
"791",791,"Thailand","<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights",7.5,"¡°Good Value for Money¡±","A/C is too lound to keep it running over night A nice place to stay for a short stopover in Singapore Good location to reach all atractions either by taxi or MRT ( min walk) Grocery shop / just around the corner The rooms are small but you ¡äll find everything you need Coffee making facility and Iron/board is very usefull The bathrooms are quite basic but with a good shower Nothing to complainStayed in January "
"792",792,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Fantanstic stay¡±","There wasn't anything I didn't like I liked everything pretty much Was really good stayStayed in February "
"793",793,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Very nice, clean and wifie<U+009F><U+0091><U+008C>¡±","No i like it Location very strategiStayed in February "
"794",794,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°Short Pleasant Stay¡±","More car park Location ConvienceStayed in February "
"795",795,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Value for money¡±","None The room was very clean and well keptStayed in February "
"796",796,"France","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 3 nights",8.3,"¡°Good quality hotel to affordable price in Singapore¡±","Extra charge for early arrival !Stayed in January "
"797",797,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 2 nights",8.8,"¡°It was more spacious than I thought, which was great.¡±","we didn't see the sign on the mirror that we can ask for tooth brush and lot of stuff until we went downstairs to buy someand the twin bed is a little small(narrow) than I expected It was more spacious than I thought, which was great Staff were nice!Stayed in January "
"798",798,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 7 nights",7.5,"¡°Perfect Location.....small rooms but worth the stay¡±","The rooms were really smallBreakfast is the same everyday The location was very good This hotel has two MRTs close to it, Bugis & Rochor It also has quite a few bus stops in and around it So travelling was never an issue The staff was very friendly and always ready to helpIt also has a - store just next to it so we did not have to travel too far in case we required something or top-up our MRT cards Bugis Street which is a good shopping choice to pick up souvenirs and do some street shopping was walking distance Since we had taken a room with extra benefits we had received a handy phonethat really helped us a lot while travellingStayed in January "
"799",799,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Great Place for Visitors to Singapore¡±","There are too few outlets for charging all of our digital items  The buffet breakfast is expensive (S$) and has few items for Westernersneed a separate price for eggs, fruit, and beverage Excellent location!  Friendly, knowledgeable, and helpful staff!  Good lighting for reading and putting on make-up  Mini-fridge and safe in room with ice available too  Free wifi was really appreciated!Stayed in January "
"800",800,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Had great location and accessible to malls, temple,museum...¡±"," Had great location and accessible to malls, temple,museum etcStayed in January "
"801",801,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Fantastic¡±","room space LocationStayed in January "
"802",802,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Nice hotel¡±"," Good location,  minutes walk to MRT stationStayed in January "
"803",803,"Turkey","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Classic ibis, clean and small basic rooms¡±","Small rooms Clean roomsStayed in January "
"804",804,"Indonesia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Location, value for money¡±","The internet connection was very poor where I didn't have this experience in my previous stay Location, value for moneyStayed in January "
"805",805,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.7,"¡°staffs are friendly and location is good¡±","The bed is very small and uncomfortable staffs are friendly and location is goodStayed in January "
"806",806,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Look around before bookinga<U+0098>1<U+00EF><U+00B8><U+008F>¡±","Most equipment in room was old and not easy to use Shower, faucets and tv in particular TV stations were mostly for locals; no CNN and all stations were poor in color, sound and reliability Many channels were dark but there were no Buttons for adjusting Barely value for money Location was good if you are a walkerStayed in January "
"807",807,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night",5.4,"¡°It is nearer to little India, Musthafa center.  ( walkable )¡±","Speed lift is not available to th floor  It halts at several stageshand bidet is not provided at toiletRate for single bed and two bed is sametourist maps / guide is not provided Nothing in specific to mention      It is normal and goodStayed in January "
"808",808,"Thailand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Value of money¡±","Should have provided bottle of drinKing water in room Clean roomStayed in January "
"809",809,"Singapore","<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 2 nights",10,"¡°ultra luxary¡±","there is nothing I don't like caring and beautifulStayed in January "
"810",810,"India","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°comfortable stay with lovely helpful staff¡±","The rooms cud have been a little bit larger The staff was very helpful Being th Chinese new year, it was a little difficult wth cabs tday and we had to catch our flight back, but they stillmanagedStayed in January "
"811",811,"China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Good location with excellent service.¡±"," good location, good service, connivence for walk around Actual I go to most of church by walking But the bed of queen size not enough for  Adult  child Maybe need two bedStayed in January "
"812",812,"Singapore","<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Location, professional staff¡±"," Location, professional staffStayed in January "
"813",813,"India","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Good with some queries to change¡±","We are from india and we drink water little bit more it's difficult for us to drink it and breakfast also we found difficult to drink water and service is also bad We ordered coffee at restaurant we got it near about  hour  Hotel outer and inner facilities are fine Stayed in January "
"814",814,"India","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 4 nights",6.3,"¡°Average Hotel & not customer friendly¡±","i have booked  rooms and reached hotel at  AM and requested them for early check in & they have committed to allow check in at  Am but they postponed it for  PM and then again they postponed it for : PM after requesting again and again they have given us one room at  and another room they have given at : PM  i am very much disappointed by this behavior from hotel like IBIS i like the cleanliness of roomStayed in January "
"815",815,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.1,"¡°More breakfast options.¡±","More breakfast options Rooms were very smallStayed in January "
"816",816,"Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.1,"¡°The area is far from MRT station and They cannot recommend ...¡±","The area is far from MRT station and They cannot recommend  bus for travel anywhereIf you have a guide paper for bus is easy for travelStayed in January "
"817",817,"Bangladesh","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Excellent¡±","Breakfast variety Bed is really comfortable and the cleanlinessStayed in January "
"818",818,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights",7.5,"¡°good spirit in good location¡±","this hotel doesn't compliment mineral water in bottle I like the water and ice dispenser this hotel provide at the pantry and also washing machine I like also the location that near MRT, shopping centre and bus station to JBStayed in December "
"819",819,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°The best hotel of the category¡±","Was all perfect but i think everyone can be better and better so my recomendation is breakfast should be bigger, more option, variety The best hotel i have ever been for this price,  i was really surprised with everything, i told them that was my honeymoon so they prepare a suprise with chocolates and wine and gave us a upgrade with a mobile phone with internatinal calls plus unlimited internet h I used this mobile phone everywhere for free I really recommend itStayed in January "
"820",820,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night",7.5,"¡°nice hotel for stay in singapore¡±","room too small good location good breakfast nice hotelStayed in January "
"821",821,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Would definitely come back and recommend it to others!¡±"," Comfortable and nice locationStayed in January "
"822",822,"Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°Good¡±","I was disappointed because I was not informed that the hotel offer free bus to Sentosa and some places in the city I travelled with my -years-old son, and he had to walk a lot from hotel to MRT station, then change station, wait at Sentosa express station, and the same for the way back to hotel He was very tired because of walking a lot If I was informed about the free bus, we could enjoy more our tripStayed in December "
"823",823,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Overall it is a awesome stay¡±","Room a little small The cleaninessStayed in December "
"824",824,"Taiwan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°Good location¡±","room facility good locationStayed in January "
"825",825,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.3,"¡°Good value accommodation in Singapore¡±","The WiFi was intermittent in the room and the air-conditioning unit was on the loud side Very friendly and professional staff at this hotel The breakfast was of good quality with a broad selection of different dishesStayed in January "
"826",826,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Great location and excellent value.¡±","Short supply of umbrellas and the only unhelpful member of stall who was managing the distribution during a heavy thunderstorm! Great location and helpful staff Room was spotlessly clean, small but very comfortable The free Wifi was fast and even managed to FaceTime family in Scotland without problemStayed in January "
"827",827,"Taiwan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.9,"¡°will stay here again¡±"," will stay here againStayed in January "
"828",828,"Brunei Darussalam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights",8.8,"¡°Environment is good¡±","WiFi is not stable sometime weak Environment is goodStayed in January "
"829",829,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",7.5,"¡°Overall it was satisfactory stay.¡±","Rooms are compact / small Oppportunity for improvement in breakfastespecially vegetarian items Location and friendly staffStayed in January "
"830",830,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights",10,"¡°Small rooms, but big breakfasts¡±","Limited time on public computers BreakfastsStayed in January "
"831",831,"Thailand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 4 nights",10,"¡°cleaning staff remembers me¡±","nothing in particular cleaning staff remembers meStayed in December "
"832",832,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°i like the location and nice breakfast¡±"," i like the location and nice breakfastStayed in December "
"833",833,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 1 night",7.9,"¡°we like two queen bed¡±"," we like two queen bedStayed in January "
"834",834,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 5 nights",8.8,"¡°Value for Money¡±","Needed to always ask for coffee replenishments in the room Service is super quick and staff is very courteousStayed in December "
"835",835,"Israel","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night",9.2,"¡°Location, great bed and nice design¡±","the rooms feel small Location, great bed and nice designStayed in January "
"836",836,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Good¡±","Only good for shoppers LocationStayed in December "
"837",837,"Denmark","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°Value for money, good location and nice staffs¡±","No swimming poolStayed in January "
"838",838,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°Location was close to bugis market¡±","The ice machine was on the rd floor Needed to use elevator But at least they have ice Location was close to bugis marketStayed in January "
"839",839,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 8 nights<U+2022> Submitted via mobile",3.8,"¡°room picture are wrong management too bad and rude big breakfast not good food¡±","I got cellulites bacteria in hotel first day and it ruined my vacation the room was too small no drawer and suggestion of towel recycling  my medical bill for hotel bacteria was almost  dollars and I was charged  $ for losing gym pass and I just paid and stop going it was off site I had no idea so all was lie on Internet on this hotel and I do not recommend this to American I got sick all  days and my time and money was wasted Breakfast was ok but just had  item for American tasteStayed in January "
"840",840,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Good value¡±"," Great location and priceStayed in January "
"841",841,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.5,"¡°Best downtown location¡±"," Best downtown locationStayed in January "
"842",842,"Ukraine","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Everything was great, breakfast is excellent, location -...¡±","Didn't like that they block  sgd of deposit from your card, and in can be then unblocked only within few days or even weeks if it is a credit card from overseas Everything was great, breakfast is excellent, location - very good, great stuffStayed in January "
"843",843,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Good no frills place.  Includes mobile phone.¡±"," Quiet, good location, excellent breakfastStayed in January "
"844",844,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 1 night",8.8,"¡°good as anyone else¡±"," stayed here b earlier this year,so was very convient for my shopping and accomadation was good,twice in one year,Stayed in December "
"845",845,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights",9.6,"¡°Well located, clean and comfy hotel.¡±"," The bed was extra comfy an the staff were helpful and friendlyStayed in December "
"846",846,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.9,"¡°convenient to travel by MRT and stay comfort.¡±"," convenient to travel by MRT and stay comfortNear to hawker's stall and Buddhist templeStayed in January "
"847",847,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°The bed is small although is single size¡±"," The bed is small although is single sizeStayed in January "
"848",848,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°It was ok¡±","No concierge had to push trolley of luggagesmyself to hotel room e Bed was good although the pillow were too softIt has good locationStayed in January "
"849",849,"Bulgaria","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Double Room<U+2022> Stayed 2 nights",10,"¡°Everything was perfect.¡±"," Everything was perfectStayed in December "
"850",850,"Netherlands","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 6 nights",10,"¡°Attractive location, great breakfast.¡±","Nothing to complain about Attractive location, great breakfast very friendly personnel, spacious room with a deskStayed in December "
"851",851,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.8,"¡°The location is excellent, all must see attractions are...¡±","No bottled water in the room The location is excellent, all must see attractions are within easy reach The staffs are very friendly and helpful The room is very functionalStayed in January "
"852",852,"Indonesia","<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 1 night",7.1,"¡°-¡±"," Bed is comfordableStayed in December "
"853",853,"Singapore","<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°The place is extremely clean, room is very cosy and location...¡±","The price booked on site is different to when paid upfront at the counter Was charged additional but no details provided on receipt The place is extremely clean, room is very cosy and location is convenient it was fast transaction when checking and checking out as wellStayed in January "
"854",854,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Great stay just little niggles¡±","Not enough hangers and safe deposit box was not screwed into the wall A friendly place good locationl room size ok for a  night stayStayed in January "
"855",855,"Switzerland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Nice location and clean room.¡±"," Nice location and clean roomStayed in January "
"856",856,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°The guy at the desk went out of his way to find a tailor for...¡±","Late dinner was non existantham and cheese sandwich  Breakfast was S$ which I think is high for breakfast The guy at the desk went out of his way to find a tailor for me and walked me to this shopStayed in January "
