"","X","nationality","tags","score","content","content_detail"
"907",907,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great hotel by the airport¡±"," Love the club floor, lounge and the pool area It felt like a resort and not a transit hotel next to the airport Rooms are modern, good size and clean  It was perfect Love the fact that we can walk over to the airportStayed in May "
"908",908,"France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Fantastic hotel, great location but expensive¡±","cost Lovely hotel, comfy room with loads of extras but a little expensiveStayed in April "
"909",909,"Switzerland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°good for very early morning flights¡±","nothing not near but ""at"" the airport with all the shops and restaurants around, very suitable when your flight takes off very early in the morning, the bathroom, the design of the room and the hotel, the airport as well, interesting architectureStayed in April "
"910",910,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night",8.3,"¡°Very easy and good service¡±","Air conditioning a bit weak Excellent if need to stay overnight in Singapore, would highly recommendStayed in April "
"911",911,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Easy comfortable stopover¡±"," Late in earlyish out on a trip to Rome Not worth going into town as no time to really do anything Had a lovely, if expensive, dinner on site and a very comfortable night with no stress about getting to our terminal for departure Breakfast and duty free shopping after check in was easy and handy Transport between terminals is seamless Would definitely do it this way againStayed in April "
"912",912,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.1,"¡°Grossly overpriced¡±","Grossly overpriced Nothing here that you wouldn't get for $ less anywhere else Not as soundproof as other airport hotels Room has weird air con, sticky switches, and hard bed and pillows Have to walk miles and catch two elevators to find the pool Reception couldn't even print out a simple document properly Lot of money spent on wood panelling and mirrors All style no substance, like Singapore really pool is nice, gym OK, just the convenience reallyStayed in May "
"913",913,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Dining staff almost non-existent.¡±"," Dining staff almost non-existent I had almost finished my dinner and my husbands soup hag not arrived Came instantly when asked where it was!,???Stayed in May "
"914",914,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Location perfect for a forced 1 day stay between flights¡±","All good Location perfect for a forced  day stay between flightsStayed in May "
"915",915,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great quality¡±","Buzzing noise in my room Architecture makes you feel like you are staying in an exhibitStayed in May "
"916",916,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°An excellent airport hotel¡±","We extended our time and the hotel cancelled our room access which meant upon leaving the gym/pool we were locked out of our wing The location being actually attached to the airport and the ease with which you could go into the terminals, change terminals and come back to the hotelStayed in May "
"917",917,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The staff were exceptionally helpful¡±"," The staff were exceptionally helpfulStayed in April "
"918",918,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights",5.4,"¡°Would not go back!¡±","Staff member when I checked in was extremely unhelpful There was rubbish under our bed when we arrived and bathroom doors were dirty with some substance slopped all over them One of the drinking glasses in the room had a chipped rim, luckily we noticed and did not use it! Only enough toiletries and tea and coffee in the room for one person for one day, even though the booking was for two people for two days The tissue box was almost empty in bathroom when we arrived Room not serviced on our second day, despite the fact that we left the sign on the door asking for it to be Mayonaise not listed in club sandwich ingredients in room service menu, mayo is an allergen and should always be listed! These are all very basic mistakes and you would not expect them to be made at a Crowne Plaza hotel It is also quite a walk from reception to the rooms and the staff member on check in did not tell us about the lift, which is pretty annoying when you have large suitcases Proximity to airportStayed in May "
"919",919,"France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Best choice for Changi Airport¡±"," Privacy bathroom (polarized) windowStayed in May "
"920",920,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Overnight transit¡±","You pay a lot for the convenience of the location but the hotel amenities are very good The room is very comfortable with a large bed, basic facilities and blackout curtains The bathroom is excellent with a large bath and delightful shower for the weary travelerStayed in May "
"921",921,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°A really nice hotel.¡±","nothing LocationStayed in April "
"922",922,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°The drinks in the bar were overpriced.¡±","The drinks in the bar were overpricedStayed in May "
"923",923,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Perfect location on airport, very modern¡±"," Perfect location on airport, very modernStayed in April "
"924",924,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Very good but odd room design... only window is in the bathroom!¡±","The only window was in the bathroom!Stayed in April "
"925",925,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7,"¡°Don't expect much!¡±","Typical airport hotel with a bar greatly lacking character and service Convenient stop over hotel for further flight following dayStayed in May "
"926",926,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Great stay with very spacious rooms!¡±","Windows not very soundproof Room was spacious, brilliant windows with natural lightStayed in May "
"927",927,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent choice of hotel!¡±","Nothing! The room concept Putting the bathtub next to the window was an excellent idea  Bathing with a view is definitely hard to get but not with this one!Stayed in April "
"928",928,"Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Nice, tidy and clean hotel¡±","Yes very much Room is big enough Easy assess m, conveniences and clean, Will recommend to my business associateStayed in May "
"929",929,"Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°This is a very good hotel improving¡±"," I liked the layout the room giving max space and utility, with some luxury  Pillows were good  Room service has improved greatlyStayed in May "
"930",930,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°everything about this hotel is convenient if you are just...¡±"," everything about this hotel is convenient if you are just going to be in and out of Singapore in a day or Stayed in May "
"931",931,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Small room that packs a punch!¡±","I would have liked some or all of the mini bar to be offered complimentary The room was small but very clean and smart  Bluetooth speaker, electronic blinds and switchable frost glass in the bathroom are nice touchesStayed in May "
"932",932,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Excellent hotel actually at the airport.¡±","No problems Being able to walk there easily after a long flight Clean and efficient Would recommend it to anyone wanting a one night stopoverStayed in May "
"933",933,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The view is fantastic¡±"," The view is fantasticStayed in May "
"934",934,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.5,"¡°Loved the hotel except for the access to rooms being from...¡±","Loved the hotel except for the access to rooms being from open air landings So having been in a nice airconditioned room you walk out into the steaming heat and then back into the airconditioned lift - most unusual !Stayed in May "
"935",935,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Fantastic 5 star hotel attached to the airport¡±"," Great hotel right at the airport Very accommodating with late checkout making it easy to then just walk through to the airport terminals We had a fantastic room that looked straight onto the runway which my husband and sons lovedStaff lovely and very efficientStayed in April "
"936",936,"Finland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Very good price for value¡±"," If coming in the evening this is perfect location to start adaptingStayed in April "
"937",937,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Close to facilities¡±","Scenery Close to facilitiesStayed in May "
"938",938,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°I love that we got a business phone that we were able to use...¡±"," I love that we got a business phone that we were able to use, so we didn't get lost in the city and could contact people or taxis, etcStayed in May "
"939",939,"Indonesia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Excellent, strongly recommended for Transit Travellers¡±"," Very Convenient if you are on Transit Trip and need a place to relax and refreshingGood and nice modern Food Court serving local and international foods in walking distance from the HotelStayed in April "
"940",940,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great location if you have an early flight to catch in the...¡±"," Great location if you have an early flight to catch in the morning Stayed in April "
"941",941,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Location¡±"," LocationStayed in May "
"942",942,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°We had a very short stop over in Singapore so the hotel...¡±"," We had a very short stop over in Singapore so the hotel being attached to Terminal  worked very well for usStayed in May "
"943",943,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°They also had a smartphone connected to the local network...¡±","The pool was only open until pm They also had a smartphone connected to the local network available in the room for visitors without international roaming organised So helpful!Stayed in April "
"944",944,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°room service was fab¡±","wouldnt have booked if i had known that the pool shut at pm room service was fabStayed in April "
"945",945,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Location inside Terminal 3 can't be beat for tired...¡±"," Location inside Terminal  can't be beat for tired travellers arriving late at night Facilities are top-notch and I wish I could have stayed longer Stayed in May "
"946",946,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°Enjoyed facilities¡±","Had a problem with bath water leaking all over floorStayed in May "
"947",947,"Saudi Arabia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°this hotel is comfortable and very good for relaxing during...¡±","none this hotel is comfortable and very good for relaxing during transit I love it so muchStayed in April "
"948",948,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Bed very comfy, the hash browns cooked to perfection.¡±","Insufficient English breakfast tea bags in our room Bed very comfy, the hash browns cooked to perfection The breakfast was excellentStayed in May "
"949",949,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Location,location.¡±"," Location,locationStayed in April "
"950",950,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Convenient¡±"," Walk directly from the airport to hotel Good breakfastStayed in May "
"951",951,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°I love Singapore¡±","Nothing I like it allStayed in May "
"952",952,"Germany","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Amazing suprise at a busy area¡±","Nothing what could be better Amazing! We stayed at the second building Bath tub with view to the airport at night was awesome To discripe the bed as very comfortable would be an understatement Breakfast great and rich, offer both: Asian and Continental Additional the hotel carry one suitcases for  weeks Great service, friendly staffStayed in May "
"953",953,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Relaxing stay.¡±","A little pricey! Very clean room Fantastic breakfast Perfect locationStayed in May "
"954",954,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Would definitely return¡±"," Room was superb, very spacious, clean, well stocked with all we could need and a lovely view of the pool Breakfast was very good with lots of variety to suit all Dinner was also very nice We had cocktails in the bar and cakes and coffee in the lounge so I think we tried everything The pool was also very refreshing after spending the day in the humid cityStayed in April "
"955",955,"Thailand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The most wonderful airport hotel ever period.¡±"," Great location and excellent serviceStayed in April "
"956",956,"Finland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night",9.2,"¡°Excellent overnight stay at terminal 3¡±"," Excellent room on the top floor with a view - pool, airport control tower and planes taking off Very good restaurant incl buffet Good public shopping mall in the same terminal  (basement level ) Easy to get to from other terminals by a free monorailStayed in April "
"957",957,"Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",5,"¡°not easily accessible from airport but too short for a taxi ride¡±","access to the airport comfortable bedStayed in April "
"958",958,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Awesome!¡±","Halal food optionsStayed in April "
"959",959,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",6.7,"¡°Unbeatable location for layovers in Singapore¡±","The distance from the lobby to the room was somewhat annoying The price for such a brief stay (about  hours) was a bit steep too The location is unbeatable if you are flying early the next day The room was modern and cleverly designed and impeccably cleanStayed in April "
"960",960,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights",8.8,"¡°Good airport hotel¡±","Can't think of anything Late barGood breakfast buffetStayed in April "
"961",961,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Most comfortable bed I've ever slept in.¡±","Hard to connect to wifi but staff were helpful to assist Most comfortable bed I've ever slept in The hotel is connected to Changi airport so we were in our room about  mins after plane landed Fantastic location for transit flightStayed in April "
"962",962,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Good short term stay¡±","Nothing Overnight stay  for  hours only  Breakfast was excellentStayed in April "
"963",963,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great for a long layover!¡±"," ConvenientStayed in April "
"964",964,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.5,"¡°Laundry is too xpense¡±","Laundry is too xpenseStayed in April "
"965",965,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Fabulous stay¡±","A few more packets of coffee and milk (we were  people) Ideal location, within  the airport Great room, comfy bed, very nice bathroom toiletries We loved it and will returnStayed in April "
"966",966,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Most accessible Hotel in SG¡±","None Breakfast advise per daughterMostavcc Daughter and family liked all amenitiesStayed in April "
"967",967,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights",9.6,"¡°Convenience and Luxury - watch for taxes¡±","the split in the bed from  beds put together :( and didn't like that we thought we had all the costs covered just to find out on checkin there was another $ taxes! >:( small thing the large bathtub with a view! everything in the room we could need!  bottled water complimentary & endless supply from conciergeStayed in April "
"968",968,"United Kingdom","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Fabulous amenities¡±","View of roadworks from bathroom window The handy phone an excellent provisionStayed in April "
"969",969,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> King Suite - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Transit at its best¡±","Nothing Superb staffStayed in April "
"970",970,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°A costly inconvenience!¡±","After I paid and got my room key NO ONE offered to get my luggage up to my room I travel constantly in five countries and that has NEVER happened before!  I hope to never pay so much for a room again and get no service!Stayed in April "
"971",971,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°The location @ Changi.¡±","Musty smell I could smell whilst in bed Room services dinner option not being available - staff were very apologetic Not been offered an upgrade - would have paid for one if it was offered as an option Noise from construction across the road annoying  The location @ Changi Off a midnight flight & within  minutes crawling into a lovely comfortable bed Pool tropical and relaxing Pleasant and welcoming staffStayed in April "
"972",972,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 6 nights",10,"¡°BUSINESS TRAVEL IN SINGAPORE¡±"," THE BEST PART WAS THE HANDY PHONE THEY GIVE FOR LOCAL AND INTERNATIONAL CALLS TO STAY CONNECTED ANYTIME WHICH IS ONE BIG HASSLE WHENEVER TRAVELLING ABROAD OLD BUILDING ROOMS WERE SPACIOUS COMPARED TO THE NEW SECTIONStayed in April "
"973",973,"New Zealand","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Wish we had more time there ¡±","The hotel staff forgot our wake up call  Fabulously comfortable and well appointed Stayed in April "
"974",974,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Good¡±","No towels at the pool and the staff member failed to bring any when asked The in-room info said there would be so I ended up traipsing back to my room dripping all over the place and getting my clothes wet Not ideal with a flight early the next day PoolStayed in April "
"975",975,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Front desk and services not aligned¡±","Staff couldn't even get the booking right - asked for extra bed for  yo mum Travelling in after  hours, they didn't set it up despite confirming at front desk bed has been set up LocationsStayed in April "
"976",976,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Great place to stay.Loved our holiday here.¡±"," Great place to stayLoved the pool, bedroom, excellence in service staffStayed in April "
"977",977,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Bubble bath¡±"," Bath tubStayed in April "
"978",978,"China","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Breakfast, location¡±","The laksa, check in & out a bit time consuming Breakfast, locationStayed in March "
"979",979,"Indonesia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Good¡±","Check in it's took time LocationStayed in April "
"980",980,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Ideal airport hotel¡±","Lack of greeting at reception when entered hotel Room very clean and well equipped Ideal for an overnight stay before a Long haul flightStayed in March "
"981",981,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Perfect for an overnight stop over between flights¡±","Wifi a bit difficult to get on to Noisy young children in corridor at am Fabulous Breakfast selection, beautiful tranquil swimming pool and first class roomStayed in April "
"982",982,"Brunei Darussalam","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Great hotel inside the airport!¡±","Checking in can be slow at times For a quick stopover Singapore this hotel is the perfect location especially if you need to fight jetlagStayed in April "
"983",983,"United Kingdom","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Standby Saviour¡±","The Bacon PoolStayed in April "
"984",984,"Romania","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°5* indeed!¡±"," Excellent accommodation: bed, bathroom, pillows, very clean, the products usedStayed in April "
"985",985,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Room air conditioning, kept starting/stopping¡±","Room air conditioning, kept starting/stoppingStayed in April "
"986",986,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°1 night stopover¡±","Aircraft noise, hard bed Location, service, quality of accommodation, professional staffStayed in April "
"987",987,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night",9.6,"¡°Very enjoyable.¡±","Choice of English channels on TVThere was only BBC WORLD NEWS that we watchedI would have thought a few SKY channels at least could have been available,in particular SKY NEWS The PoolThe Club LoungeThe fact that you can walk with your luggage from arrivals to the hotelStaff were really nice and helpfulStayed in April "
"988",988,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights",8.8,"¡°The staffs were very helpful.¡±"," The staffs were very helpful I arrived at : am and require a transport to leave for Pasir Gudang, Johor at : am It was arranged without much hassle Thanks so muchStayed in April "
"989",989,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Convenient location supported by extremely helpful staff¡±","Our room lacked an area for us to rest our suitcases on I had to use the floor The staff were friendly, helpful, understandingNothing was too hard to organise All questions were answered with a greeting smile We were only there for one night so couldn't comment on food except to say that the drinks we bought at the lobby bar were unbelievably over pricedStayed in April "
"990",990,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent airport hotel.¡±"," The air con was cycling off and on every  seconds or so, with a click each time I was too tired to tell housekeeping at the time but did report it on checkoutStayed in April "
"991",991,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Fabulous hotel to ensure good stopover on long haul flight.¡±","Couldn't find anything to dislike Liked everything about the room, service,staff and breakfastStayed in April "
"992",992,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> King Suite - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Up to expectation¡±","Pillows were not comfortable No bidet spray in loo Everything was up to expectationStayed in April "
"993",993,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Use for Stop over stay only¡±","Staff were robotic and impersonal When we handed in our room keys they did not even acknowledge us The lobby is too dark and feels seedy/dingy The drinks in the bar - prices were ridiculous How easy to get to from the airport and breakfast was excellent Clean and safeStayed in April "
"994",994,"Australia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°They did a packed breakfast for us as we would not be around...¡±","Reception seemed consistently busy Had to wait min to check in Staff appeared stressedDid not factor in the additional % GST plus % something else charge that was in the fine print in addition to the price quoted They did a packed breakfast for us as we would not be around when buffet open Free use of mobile phone for stay was a nice unexpected bonus Rooms were clean and well maintainedStayed in April "
"995",995,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Time waiting for checking in¡±","Time waiting for checking inStayed in April "
"996",996,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5,"¡°Spicy food at buffet restaurant¡±","Spicy food at buffet restaurantStayed in April "
"997",997,"Japan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°Very easy to get wi-fi connection¡±"," Very easy to get wi-fi connectionStayed in March "
"998",998,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Nice and spacious room¡±"," Nice and spacious roomStayed in April "
